,date,delta_deaths_per_capita,delta_cases_per_capita,delta_deaths_per_capita.l1,delta_cases_per_capita.l1,log_new_vaccines_per_capita,log_new_people_vaccinated_per_capita,delta_cases_per_capita_United_Kingdom,delta_deaths_per_capita_United Kingdom,delta_cases_per_capita_Germany,delta_deaths_per_capita_Germany,delta_cases_per_capita_France,delta_deaths_per_capita_France,full_lockdown,full_lockdown.l30,full_lockdown.l45,max_tp,min_tp,rain,humidity,day_of_the_week,season,trend
466,2021-06-10,0.0,7.987310211073767e-05,0.0,4.555576426919228e-05,3.49576840611804e-09,2.2659851793944355e-09,0.0001060886405485,1.026285909120489e-07,3.798548401474228e-05,1.1203751168454255e-06,6.637299397822816e-05,1.0085728693897712e-06,0,0.0,1.0,0.0375000000000014,13.7375,0.3352941176470589,-0.7999999999999972,4,1,467
467,2021-06-11,0.0,6.401889340031108e-05,0.0,7.987310211073767e-05,1.8597315866889782e-09,1.043523974403557e-09,0.0001167913364579,2.492408636436093e-07,2.90820775010886e-05,1.2157261906192967e-06,5.741449378540709e-05,1.0975645931595845e-06,0,0.0,1.0,-2.0125,11.4375,0.0235294117647058,-2.0500000000000007,5,1,468
468,2021-06-12,0.0,8.649574625559792e-05,0.0,6.401889340031108e-05,1.5865838937418775e-09,7.918582435110005e-10,0.0001107802332759,1.7593472727804593e-07,2.277698774778153e-05,1.5375360646067897e-06,5.891252113554568e-05,5.042864346948856e-07,0,0.0,1.0,1.7999999999999972,10.8125,0.0,3.812499999999997,6,1,469
469,2021-06-13,0.0,6.321614865548164e-05,0.0,8.649574625559792e-05,2.6989562519788236e-09,1.3492368798687022e-09,0.0001073348448667,1.1728981818507485e-07,1.77472186062011e-05,2.1453991599158962e-07,4.409539912787752e-05,2.3731126338587957e-07,0,0.0,1.0,1.5125000000000028,12.1,1.4529411764705882,-0.2874999999999943,0,1,470
470,2021-06-14,0.0,4.053860961399092e-05,0.0,6.321614865548164e-05,3.1711331975750292e-09,1.2426470393305754e-09,0.0001116745681396,4.398368181951148e-08,6.543467437739037e-06,1.1918884221771843e-07,1.0219216279555576e-05,9.344130995816296e-07,0,0.0,1.0,-4.012499999999999,9.175,0.0764705882352941,-5.525000000000002,1,1,471
471,2021-06-15,0.0,5.679419069683223e-05,0.0,4.053860961399092e-05,3.428542726129373e-09,1.132331555864999e-09,0.0001112493925486,1.4661227273156038e-07,7.77111251258622e-06,1.1084562326233937e-06,4.7981371065819456e-05,1.1865563169291809e-06,0,0.0,1.0,2.1499999999999986,7.824999999999999,3.441176470588235,6.162499999999998,2,1,472
472,2021-06-16,0.0,5.759693544166167e-05,0.0,5.679419069683223e-05,3.518253437424234e-09,1.8219581266383627e-09,0.0001292533796401,1.3195104545853445e-07,1.7341976542663284e-05,1.6328871383810943e-06,4.5356115214612025e-05,6.526059743111687e-07,0,0.0,1.0,-1.787499999999998,10.1625,0.2647058823529412,-3.937499999999997,3,1,473
473,2021-06-17,7.626075075899651e-06,7.485594745554325e-05,0.0,5.759693544166167e-05,3.342696190543704e-09,1.026788814358548e-09,0.0001584878668228,2.78563318189878e-07,1.5852116014937467e-05,1.2514828432845257e-06,3.0316513897551967e-05,8.305894218503616e-07,0,0.0,1.0,-0.2375000000000007,7.812500000000001,0.0352941176470588,1.5499999999999972,4,1,474
474,2021-06-18,0.0,6.0607228234775545e-05,7.626075075899651e-06,7.485594745554325e-05,2.0812551368486972e-09,5.47198374368887e-10,0.0001506294490044,1.6127350000458634e-07,1.2824719422613318e-05,1.08461846417998e-06,4.718044555189482e-05,1.0085728693897712e-06,0,0.0,1.0,-0.7250000000000014,5.2625,0.0,-0.4875000000000007,5,1,475
475,2021-06-19,0.0,7.88696711796974e-05,0.0,6.0607228234775545e-05,1.8158026651290043e-09,7.043394690985556e-10,0.0001477411872315,2.0525718182431467e-07,1.3206123717704464e-05,1.179969537954068e-06,3.891904719527384e-05,3.263029871556928e-07,0,0.0,1.0,1.412499999999998,6.8500000000000005,0.0235294117647058,2.1375,6,1,476
476,2021-06-20,0.0,7.88696711796974e-05,0.0,7.88696711796974e-05,2.494759794191841e-09,1.2950650648888701e-09,0.0001330359762766,8.796736363880614e-08,1.0035700514721135e-05,1.90702147548176e-07,2.8314200112719567e-05,2.2247930942420786e-07,0,0.0,1.0,1.2875000000000014,10.5625,0.6764705882352942,-0.1249999999999964,0,1,477
477,2021-06-21,0.0,5.6994876883043055e-05,0.0,7.88696711796974e-05,3.022272366286493e-09,1.2722381743163211e-09,0.000153561694459,7.330613636578019e-08,4.123933940732016e-06,1.1918884221750159e-07,7.223161579306136e-06,5.93278158464482e-07,0,0.0,1.0,-1.6750000000000007,8.1125,0.0,-2.962500000000002,1,2,478
478,2021-06-22,0.0,3.491939640017094e-05,0.0,5.6994876883043055e-05,3.025067144782222e-09,1.6712688510390786e-09,0.0001683695340049,3.958531363751697e-07,5.423092320898382e-06,9.177540850754344e-07,3.268962653139862e-05,7.564296520424368e-07,0,0.0,1.0,-1.5249999999999986,5.574999999999999,3.1823529411764704,0.1500000000000021,2,2,479
479,2021-06-23,2.00686186207881e-06,5.98044834899461e-05,0.0,3.491939640017094e-05,3.174484005883136e-09,1.5855555407141146e-09,0.0002330108850522,2.785633181900949e-07,1.2109586369303538e-05,6.078630953097568e-07,3.441013319095687e-05,4.894544807332139e-07,0,0.0,1.0,2.512500000000003,10.575,1.9411764705882355,4.037500000000001,3,2,480
480,2021-06-24,0.0,6.1008600607197205e-05,2.00686186207881e-06,5.98044834899461e-05,3.215027421602786e-09,1.2586860861054303e-09,0.0002451503812344,3.078857727361467e-07,1.201423529553769e-05,1.1084562326236103e-06,2.976773160096036e-05,6.526059743111687e-07,0,0.0,0.0,-1.1125000000000045,10.5125,5.670588235294119,-3.625000000000007,4,2,481
481,2021-06-25,0.0,7.626075075899824e-05,0.0,6.1008600607197205e-05,1.9223249741164197e-09,7.44029729303678e-10,0.000224624663052,2.639020909168521e-07,9.225216387638568e-06,7.389708217488567e-07,2.9456260567758963e-05,4.894544807332139e-07,0,0.0,0.0,-1.9749999999999976,8.95,0.0529411764705882,-0.8624999999999936,5,2,482
482,2021-06-26,0.0,8.890398049008624e-05,0.0,7.626075075899824e-05,1.8645934057312312e-09,6.823974512035032e-10,0.0002635208990076,3.3720822728263225e-07,7.055979459283379e-06,8.10484127079748e-07,3.156239803031591e-05,1.7798344753940969e-07,0,0.0,0.0,1.8624999999999967,7.950000000000001,0.0,3.837499999999995,6,2,483
483,2021-06-27,0.0,6.8233303310683e-05,0.0,8.890398049008624e-05,2.3209895353735233e-09,1.914278664560602e-09,0.0002147723183244,1.6127350000458634e-07,6.412359711306659e-06,9.535107377387117e-08,2.4235412773285225e-05,2.669751713090061e-07,0,0.0,0.0,2.762500000000003,8.3875,0.0,0.9000000000000057,0,2,484
484,2021-06-28,0.0,6.602575526239163e-05,0.0,6.8233303310683e-05,2.7837892880493054e-09,2.218260039125027e-09,0.0003323406998278,4.398368181951148e-08,2.610235644559533e-06,9.5351073774088e-08,7.549464566464215e-06,6.526059743111687e-07,0,0.0,0.0,-0.0125000000000028,10.1125,0.0117647058823529,-2.7750000000000057,1,2,485
485,2021-06-29,0.0,6.863467568309772e-05,0.0,6.602575526239163e-05,2.7467950629330224e-09,1.753611494682213e-09,0.0002967579012359,3.3720822728263225e-07,4.81522922559513e-06,6.793764006402143e-07,5.035448369967999e-05,6.674379282726236e-07,0,0.0,0.0,0.3500000000000014,9.675,0.0,0.3625000000000042,2,2,486
486,2021-06-30,1.8061756758710155e-06,6.863467568309772e-05,0.0,6.863467568309772e-05,2.8859800628848903e-09,1.1727528006978658e-09,0.00037598717342,2.052571818240978e-07,9.630458451176382e-06,6.67457516418616e-07,2.0408768651183903e-05,3.707988490402742e-07,0,0.0,0.0,-0.4750000000000014,8.862499999999999,0.0,-0.8250000000000028,3,2,487
487,2021-07-01,4.013723724155885e-07,0.0001758010991181,1.8061756758710155e-06,6.863467568309772e-05,2.747451371539526e-09,1.081129711324327e-09,0.0004047818237845,3.225470000093895e-07,1.0631644725811462e-05,7.508897059706719e-07,3.95123253537355e-05,4.301266648869609e-07,0,0.0,0.0,-1.1249999999999964,8.925,0.0058823529411764,-0.649999999999995,4,2,488
488,2021-07-02,0.0,0.0001027513273384,4.013723724155885e-07,0.0001758010991181,1.7722644491224226e-09,7.293571287145368e-10,0.000392569021466,3.958531363751697e-07,7.73535585991969e-06,8.224030113013463e-07,3.979413247900965e-05,3.559668950788193e-07,0,0.0,0.0,0.6999999999999993,11.400000000000002,2.811764705882353,1.824999999999996,5,2,489
489,2021-07-03,0.0,8.990741142113345e-05,0.0,0.0001027513273384,1.5036326751021743e-09,4.938404376387803e-10,0.0003594346478286,2.639020909168521e-07,7.997571312798324e-06,1.90702147548176e-07,4.458485360861464e-05,2.521432173473344e-07,0,0.0,0.0,0.125,13.3125,6.552941176470587,-0.5749999999999993,6,2,490
490,2021-07-04,0.0,0.0001127856366488,0.0,8.990741142113345e-05,2.349075424316425e-09,1.5448168799248901e-09,0.0003504179930556,2.1991840909734058e-07,6.662656279965429e-06,8.34321895522728e-08,3.863724007001357e-05,1.63151493577738e-07,0,0.0,0.0,-0.6749999999999972,11.775,12.82941176470588,-0.7999999999999972,0,2,491
491,2021-07-05,0.0,6.722987237964273e-05,0.0,0.0001127856366488,2.825104244454163e-09,1.310237385664031e-09,0.000397993675557,1.319510454583176e-07,2.5268034550135487e-06,1.1918884221815211e-08,1.1806235353448158e-05,5.33950342618229e-07,0,0.0,0.0,-0.6375000000000064,10.4,4.6352941176470575,0.0374999999999907,1,2,492
492,2021-07-06,0.0,7.967241592452684e-05,0.0,6.722987237964273e-05,2.882622666673493e-09,1.800988966155331e-09,0.0004166867403303,5.4246540910673e-07,5.244309057572671e-06,3.694854108745368e-07,5.317255495237983e-05,5.042864346948856e-07,0,0.0,0.0,-1.1249999999999964,11.5,6.305882352941175,-0.48749999999999,2,2,493
493,2021-07-07,1.204117117247416e-06,0.0001069657372487,0.0,7.967241592452684e-05,2.8765412852174037e-09,1.7136046212081482e-09,0.0004709626036955,4.838205000141926e-07,1.1740100958432254e-05,5.721064426443111e-07,6.052920411735163e-05,4.152947109252892e-07,0,0.0,0.0,1.8499999999999976,12.375000000000002,0.3470588235294118,2.9749999999999943,3,2,494
494,2021-07-08,0.0,0.0001069657372488,1.204117117247416e-06,0.0001069657372487,2.665474324031285e-09,1.434670748556875e-09,0.0004704347995137,5.131429545604613e-07,1.1561317695106543e-05,3.694854108745368e-07,6.588353949750492e-05,3.707988490402742e-07,0,0.0,0.0,-1.3249999999999993,12.2375,0.0764705882352941,-3.174999999999997,4,2,495
495,2021-07-09,0.0,0.0001266329834971,0.0,0.0001069657372488,1.49100073704473e-09,9.231153175619547e-10,0.0005181570942878,4.251755909214384e-07,1.1311021126447772e-05,5.840253268661263e-07,6.793034914419349e-05,2.669751713090061e-07,0,0.0,0.0,1.462500000000002,13.0125,0.5823529411764706,2.7875000000000014,5,2,496
496,2021-07-10,0.0,0.0001165986741867,0.0,0.0001266329834971,1.3464309660689847e-09,1.2312801671817674e-09,0.0004687634196045,4.984817272872186e-07,1.1346777779114303e-05,4.171609477615808e-07,6.965085580373787e-05,2.8180712527067775e-07,0,0.0,0.0,1.5,12.974999999999998,1.8823529411764703,0.0374999999999978,6,2,497
497,2021-07-11,0.0,0.0001155952432557,0.0,0.0001165986741867,2.188493845804842e-09,1.6304407736999275e-09,0.0004620045938316,3.8119190910214373e-07,8.879568745207012e-06,7.151330533067443e-08,6.398504939041094e-05,7.415976980814158e-08,0,0.0,0.0,-1.4375000000000036,13.3375,7.064705882352941,-2.937500000000004,0,2,498
498,2021-07-12,0.0,0.0001147924985109,0.0,0.0001155952432557,2.56561502448614e-09,1.9919627094373035e-09,0.0005004609929691,8.796736363880614e-08,3.861718487853383e-06,2.3837768443413582e-08,1.868826199162565e-05,4.152947109252892e-07,0,0.0,0.0,1.6875000000000036,13.4375,0.8647058823529412,3.125000000000007,1,2,499
499,2021-07-13,0.0,0.0001182041636764,0.0,0.0001147924985109,2.558812531268694e-09,2.07783510385605e-09,0.0005328329827882,7.330613636578019e-07,7.69959920725316e-06,3.098909897656776e-07,0.0001030820800332,8.00925513927235e-07,0,0.0,0.0,-0.962500000000002,12.8375,0.1470588235294117,-2.6500000000000057,2,2,500
500,2021-07-14,2.408234234494615e-06,0.0001479057192352,0.0,0.0001182041636764,2.3818544697784954e-09,2.2656046717167667e-09,0.000615478320927,7.184001363845591e-07,1.845043277528408e-05,3.33728758209308e-07,2.150633324433937e-05,8.899172376959642e-08,0,0.0,0.0,0.625,12.5125,0.0705882352941176,1.587500000000002,3,2,501
501,2021-07-15,0.0,0.0001994820690906,2.408234234494615e-06,0.0001479057192352,2.281783370676725e-09,2.207899707716306e-09,0.0007051610481569,9.236573182088738e-07,1.957080789212473e-05,3.8140429509613525e-07,0.0001637744356441,2.3731126338587957e-07,0,0.0,0.0,1.087500000000002,13.7625,0.0235294117647058,0.4625000000000021,4,2,502
502,2021-07-16,0.0,0.0002348028378632,0.0,0.0001994820690906,1.3383609592000771e-09,1.0817300087463695e-09,0.0007558742332947,7.184001363845591e-07,1.7353895426883148e-05,2.145399159918064e-07,0.0001617869538132,3.26302987155476e-07,0,0.0,0.0,3.174999999999997,12.962500000000002,0.0,2.087499999999995,5,2,503
503,2021-07-17,0.0,0.0002763448784082,0.0,0.0002348028378632,1.2921407261851135e-09,1.2499066422434172e-09,0.0007944039385686,6.011103181992675e-07,1.916556582858692e-05,2.622154528786336e-07,0.0001632256533475,2.3731126338587957e-07,0,0.0,0.0,1.8125,13.1,0.0058823529411764,-1.3624999999999972,6,2,504
504,2021-07-18,0.0,0.000236609013539,0.0,0.0002763448784082,1.8356749188700526e-09,2.054189226923063e-09,0.0007041787459296,3.66530681828901e-07,1.539919841451326e-05,3.5756652665228795e-08,0.0001858740470469,7.415976980814158e-08,0,0.0,0.0,-1.1874999999999964,13.987500000000002,0.0058823529411764,-2.9999999999999964,0,2,505
505,2021-07-19,0.0,0.0002149349054286,0.0,0.000236609013539,2.07162846539394e-09,2.498295248677528e-09,0.0005825052207897,2.785633181900949e-07,6.507710785079446e-06,1.1918884221815211e-08,6.15674408946526e-05,2.966390792321326e-07,0,0.0,0.0,0.2874999999999978,14.125,0.0,1.4749999999999943,1,2,506
506,2021-07-20,0.0,0.0002227616666907,0.0,0.0002149349054286,2.0736829984572634e-09,2.4015777275295717e-09,0.0006798117862016,1.4074778182228496e-06,1.4100040034339956e-05,4.052420635397656e-07,0.0002696597549761,4.894544807334308e-07,0,0.0,0.0,0.9499999999999992,14.3875,0.0,0.6625000000000014,2,2,507
507,2021-07-21,1.6054894896630045e-06,0.0002528645946219,0.0,0.0002227616666907,2.0281272076825363e-09,2.5779124384301323e-09,0.0006408569053368,1.0702695909402171e-06,2.6257301940536822e-05,2.264588002134048e-07,0.0003194654563792,3.26302987155476e-07,0,0.0,0.0,2.0874999999999986,14.7625,0.0,1.1374999999999993,3,2,508
508,2021-07-22,0.0,0.0002384151892149,1.6054894896630045e-06,0.0002528645946219,1.905632242760548e-09,2.058653569500784e-09,0.0005798661998805,1.2315430909450205e-06,2.252669117912276e-05,5.005931373138536e-07,0.0003272077363471,1.63151493577738e-07,0,0.0,0.0,0.2625000000000028,16.599999999999998,0.0,-1.824999999999996,4,2,509
509,2021-07-23,0.0,0.0002781510540841,0.0,0.0002384151892149,1.1479491685038346e-09,1.1048461324631727e-09,0.0005261328019244,9.383185454821166e-07,2.489854913925033e-05,4.052420635397656e-07,0.0002878733944409,5.487822965796838e-07,0,0.0,0.0,-1.1125000000000007,15.925,0.8117647058823528,-1.3750000000000036,5,2,510
510,2021-07-24,0.0,0.0002699229204496,0.0,0.0002781510540841,1.0327701481773654e-09,9.781158517082176e-10,0.0004614034835134,1.2608655454912892e-06,2.287233882155432e-05,3.33728758209308e-07,0.0003810032333659,3.263029871556928e-07,0,0.0,0.0,-2.875,14.025,0.0,-1.7624999999999993,6,2,511
511,2021-07-25,0.0,0.00022597264567,0.0,0.0002699229204496,1.5889221288159682e-09,1.681118411330841e-09,0.0004222433454668,4.105143636481956e-07,1.6531492415580717e-05,4.7675536887044e-08,0.0002260686422829,8.899172376959642e-08,0,0.0,0.0,0.3874999999999993,12.062500000000002,0.0,3.2625,0,2,512
512,2021-07-26,0.0,0.0002560755736012,0.0,0.00022597264567,1.8356436713363273e-09,1.7837014936167312e-09,0.0003592440518741,2.0525718182431467e-07,1.1418291084440424e-05,3.5756652665228795e-08,7.871317967428348e-05,6.674379282726236e-07,0,0.0,0.0,-5.799999999999997,13.675000000000002,3.935294117647058,-6.1874999999999964,1,2,513
513,2021-07-27,0.0,0.0002235644114355,0.0,0.0002560755736012,1.7827514898985263e-09,1.6189227568919196e-09,0.0003420464322827,1.920620772783311e-06,1.8414676122617543e-05,4.529176004268096e-07,0.0004008187238586,4.152947109252892e-07,0,0.0,0.0,0.1374999999999993,12.937500000000002,7.300000000000001,5.9374999999999964,2,2,514
514,2021-07-28,1.8061756758707987e-06,0.0002610927282564,0.0,0.0002235644114355,1.703174430603188e-09,1.3373727931318635e-09,0.0003743304547381,1.8619758636905569e-06,3.2991471525828375e-05,2.502965686570352e-07,0.0004120465130076,6.526059743109519e-07,0,0.0,0.0,-1.75,11.575,5.258823529411764,-1.8874999999999995,3,2,515
515,2021-07-29,0.0,0.0002731338994289,1.8061756758707987e-06,0.0002610927282564,1.5846263313673011e-09,1.4383607811997442e-09,0.0004507594325131,1.2462043182182633e-06,3.7449134224765146e-05,2.502965686568184e-07,0.000373616920293,4.152947109252892e-07,0,0.0,0.0,0.0124999999999992,11.500000000000002,7.31764705882353,1.7624999999999993,4,2,516
516,2021-07-30,0.0,0.000301229965498,0.0,0.0002731338994289,9.077652019103367e-10,8.698543823883751e-10,0.0004296179427852,9.96963454574654e-07,2.924894188019445e-05,3.575665266527216e-07,0.0003605499688529,9.344130995818464e-07,0,0.0,0.0,0.9875000000000008,12.9,3.094117647058824,0.9750000000000014,5,2,517
517,2021-07-31,0.0,0.0002863791877186,0.0,0.000301229965498,6.928167250255302e-10,6.783543501536681e-10,0.0003787434841474,1.0409471363939486e-06,2.8605322132224664e-05,2.502965686570352e-07,0.0003513541573966,6.377740203492802e-07,0,0.0,0.0,0.4749999999999943,13.0125,0.723529411764706,-0.5125000000000064,6,2,518
518,2021-08-01,0.0,0.0002203534324562,0.0,0.0002863791877186,1.043819156568472e-09,9.097880084424833e-10,0.0003547723775558,9.529797727551424e-07,2.4993900213023112e-05,1.1918884221598371e-08,0.0002923971403992,2.669751713092229e-07,0,0.0,0.0,-0.8499999999999943,10.6625,0.7058823529411764,-1.3249999999999886,0,2,519
519,2021-08-02,0.0,0.000271327723753,0.0,0.0002203534324562,1.4493682338558591e-09,1.0821168458925515e-09,0.0003190576279184,3.518694545556582e-07,1.0095294935827392e-05,1.1918884221815211e-08,0.0001210287443267,7.860935599655634e-07,0,0.0,0.0,-1.3000000000000007,9.1,2.8941176470588235,-0.4500000000000064,1,2,520
520,2021-08-03,0.0,0.0001774065886077,0.0,0.000271327723753,1.3433447618904367e-09,1.3815671272058847e-09,0.0003155242721455,2.0379105909686026e-06,2.1048749535630684e-05,2.264588002134048e-07,0.0003547655068078,8.750852837351598e-07,0,0.0,0.0,2.824999999999996,10.8875,2.0058823529411764,4.1249999999999964,2,2,521
521,2021-08-04,1.8061756758710155e-06,0.0002442350886149,0.0,0.0001774065886077,1.4651118726381186e-09,8.662890488731153e-10,0.0004250729623305,1.7593472727785078e-06,4.25623355558985e-05,2.979721055440792e-07,0.0004269229628311,7.267657441190935e-07,0,0.0,0.0,0.1625000000000049,12.0875,8.370588235294118,-2.6624999999999908,3,2,522
522,2021-08-05,0.0,0.0002994237898221,1.8061756758710155e-06,0.0002442350886149,1.2256280397237374e-09,7.583863796576521e-10,0.0004382827281037,1.275526772764532e-06,4.2180931260800414e-05,3.098909897656776e-07,0.0003924535018243,7.712616060041085e-07,0,0.0,0.0,-0.1625000000000014,13.775,20.51176470588235,-0.3250000000000064,4,2,523
523,2021-08-06,0.0,0.0003574220976362,0.0,0.0002994237898221,4.937384220486117e-10,3.9770504888080466e-10,0.0004615647570134,1.363494136403338e-06,4.109631279662629e-05,2.86053221322264e-07,0.0003719409094954,9.492450535433012e-07,0,0.0,0.0,-1.537499999999998,13.775,9.676470588235292,-1.3749999999999964,5,2,524
524,2021-08-07,0.0,0.000366854348388,0.0,0.0003574220976362,6.659636101748771e-10,5.039658028353129e-10,0.0004144435725575,1.5247676364081413e-06,3.821194281495438e-05,2.860532213220472e-07,0.0003835098335854,4.746225267717591e-07,0,0.0,0.0,-1.1000000000000014,13.7,11.129411764705884,0.4374999999999964,6,2,525
525,2021-08-08,0.0,0.0003686605240638,0.0,0.000366854348388,9.321728453543394e-10,3.507839353927065e-10,0.0003979203694207,5.717878636532156e-07,3.727035096143944e-05,4.7675536887044e-08,0.0003034617780546,4.597905728100874e-07,0,0.0,0.0,1.1000000000000014,12.5125,4.3,2.200000000000003,0,2,526
526,2021-08-09,0.0,0.0002831682087393,0.0,0.0003686605240638,1.1467878932788046e-09,5.740601311627808e-10,0.0003653724448742,5.4246540910673e-07,1.4100040034339956e-05,2.3837768443630423e-08,8.565453412831547e-05,1.112396547121039e-06,0,0.0,0.0,1.162499999999998,11.8375,2.464705882352941,0.0624999999999964,1,2,527
527,2021-08-10,0.0,0.0003028354549877,0.0,0.0002831682087393,1.2308854967099767e-09,4.36570801257879e-10,0.0003418118526463,2.1405391818806515e-06,2.9558832869959476e-05,2.264588002134048e-07,0.0004125507994423,1.0382367773131146e-06,0,0.0,0.0,-0.2249999999999978,11.25,2.970588235294118,-1.3874999999999955,2,2,528
528,2021-08-11,3.0102927931182147e-06,0.0003650481727121,0.0,0.0003028354549877,1.4435257613359842e-09,4.3288597633267224e-10,0.0004296326040125,1.5247676364081413e-06,5.954674557191037e-05,1.6686437910454557e-07,0.0004724273975853,8.602533297734881e-07,0,0.0,0.0,-0.1500000000000021,10.875,3.9,0.0749999999999957,3,2,529
529,2021-08-12,0.0,0.0003477891606982,3.0102927931182147e-06,0.0003650481727121,1.2496297917223555e-09,6.683007316956114e-10,0.0004801551931958,1.3781553636765809e-06,6.719866924227019e-05,2.026210317699912e-07,0.0004235116134199,1.1420604550443829e-06,0,0.0,0.0,-0.0375000000000014,10.975,1.723529411764706,0.1125000000000007,4,2,530
530,2021-08-13,0.0,0.0003969572763191,0.0,0.0003477891606982,7.531803282399552e-10,1.0415835770858444e-09,0.0004750824085593,1.466122727315387e-06,6.648353618896735e-05,2.264588002134048e-07,0.0003923496781465,1.334875856545464e-06,0,0.0,0.0,-0.2749999999999986,12.2625,0.6705882352941177,-0.2374999999999971,5,2,531
531,2021-08-14,0.0,0.0004162231501951,0.0,0.0003969572763191,6.432479432141391e-10,9.60478939882179e-10,0.0004281958037397,1.3781553636765809e-06,6.727018254760325e-05,1.311077264393168e-07,0.0003623001394203,7.860935599655634e-07,0,0.0,0.0,-1.9624999999999984,12.225,4.441176470588236,-1.6875,6,2,532
532,2021-08-15,0.0,0.0003528063153534,0.0,0.0004162231501951,1.0389386404505974e-09,5.918860173266458e-10,0.0003881120083749,8.650124091161195e-07,5.635248460048037e-05,3.5756652665228795e-08,0.0003154608288095,6.526059743109519e-07,0,0.0,0.0,1.8249999999999995,12.65,0.8470588235294115,3.787499999999998,0,2,533
533,2021-08-16,0.0,0.0002891887943255,0.0,0.0003528063153534,1.2354208611352743e-09,7.491217322788079e-10,0.0004137838173302,3.8119190910214373e-07,2.533954785545467e-05,4.7675536887044e-08,0.0001659102370146,1.5870190738927984e-06,0,0.0,0.0,-1.5625000000000036,12.5,1.405882352941176,-3.387500000000003,1,2,534
534,2021-08-17,0.0,0.0003002265345669,0.0,0.0002891887943255,1.2697062499789402e-09,8.83840146587953e-10,0.000390853657875,2.4924086364363097e-06,4.662667507551732e-05,3.33728758209308e-07,0.0003405268310047,1.6463468897392685e-06,0,0.0,0.0,0.1875000000000035,12.4,0.8294117647058823,1.750000000000007,2,2,535
535,2021-08-18,3.0102927931182147e-06,0.0003419692612982,0.0,0.0003002265345669,1.1390111261441247e-09,6.59766440730211e-10,0.0004940833591053,1.6273962273201902e-06,9.921279226191708e-05,2.622154528786336e-07,0.0004213016522796,1.8094983833170065e-06,0,0.0,0.0,0.2999999999999971,11.4,0.3529411764705882,0.1124999999999936,3,2,536
536,2021-08-19,0.0,0.0003648474865259,3.0102927931182147e-06,0.0003419692612982,1.1378218189276901e-09,8.579736559023494e-10,0.0005326277256064,1.6567186818666757e-06,0.0001001186274627,2.622154528786336e-07,0.0003555664323217,1.9133220610482744e-06,0,0.0,0.0,2.575000000000003,11.7,1.5705882352941178,2.2750000000000057,4,2,537
537,2021-08-20,0.0,0.0004210396186641,0.0,0.0003648474865259,6.019695142667058e-10,6.667495318255447e-10,0.0005428172785612,1.6860411364127276e-06,0.0001106072455779,1.549454948829472e-07,0.0003310343804692,1.2607160867373225e-06,0,0.0,0.0,-0.2624999999999993,13.762499999999998,12.13529411764706,-2.837500000000002,5,2,538
538,2021-08-21,0.0,0.0004264581456917,0.0,0.0004210396186641,6.107035536091672e-10,4.4836202311342944e-10,0.0004667108477863,1.5247676364081413e-06,9.644761112247158e-05,2.0262103176977442e-07,0.0003368633383761,1.66117884370094e-06,0,0.0,0.0,-0.1250000000000035,13.112499999999995,5.43529411764706,0.1374999999999957,6,2,539
539,2021-08-22,0.0,0.0003387582823188,0.0,0.0004264581456917,7.899302030946377e-10,6.10225998356354e-10,0.0004693205462409,7.184001363845591e-07,8.402813376339607e-05,3.5756652665228795e-08,0.0002565928035359,1.7056747055857382e-06,0,0.0,0.0,0.2500000000000035,12.6,0.1294117647058823,0.3750000000000071,0,2,540
540,2021-08-23,0.0,0.0003190910360705,0.0,0.0003387582823188,9.80746584260282e-10,5.526836515945349e-10,0.0004650541291044,5.864490909262415e-07,4.3718467325405685e-05,4.7675536887044e-08,7.66218741656971e-05,1.616682981815925e-06,0,0.0,0.0,2.387499999999996,12.925,0.0235294117647058,2.137499999999992,1,2,541
541,2021-08-24,0.0,0.0003152779985325,0.0,0.0003190910360705,8.633880967594611e-10,5.293812724602517e-10,0.0004496158567858,2.551053545529064e-06,6.849782762245044e-05,5.005931373138536e-07,0.000368618551808,2.328616771973564e-06,0,0.0,0.0,0.9250000000000044,12.2875,0.0235294117647058,-1.4624999999999917,2,2,542
542,2021-08-25,3.612351351742031e-06,0.0004116073679123,0.0,0.0003152779985325,8.341015028159076e-10,4.851789492422852e-10,0.0005216611276061,2.199184090973189e-06,0.0001377942204877,4.648364846486248e-07,0.000351606300614,1.5276912580463283e-06,0,0.0,0.0,-0.1125000000000007,10.925,0.0058823529411764,-1.037500000000005,3,2,543
543,2021-08-26,0.0,0.0003744804234639,3.612351351742031e-06,0.0004116073679123,8.594703076647022e-10,5.495822409117274e-10,0.0005571559588344,2.0525718182416285e-06,0.0001504878321839,2.502965686570352e-07,0.0002919373498264,1.8094983833170065e-06,0,0.0,0.0,-0.4750000000000014,11.6,0.0,-0.3625000000000007,4,2,544
544,2021-08-27,0.0,0.0003762865991397,0.0,0.0003744804234639,5.244723170964768e-10,5.442446975567972e-10,0.0005530801376524,1.4661227273156038e-06,0.0001433722583035,1.6686437910454557e-07,6.778202960466828e-06,1.5721871199311267e-06,0,0.0,0.0,-0.4250000000000007,11.5875,0.0058823529411764,0.0500000000000007,5,2,545
