OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,SHAPE_Length,SHAPE_Area
12147,5,Donegal,159192,2021/06/10 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,11006,6913.664003,,,2145085.774,14624041937
12148,6,Dublin,1347359,2021/06/10 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,94616,7022.330351,,,449433.5318,-2612632655
12149,7,Galway,258058,2021/06/10 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,10802,4185.880693,,,1972288.286,-17079158586
12150,8,Kerry,147707,2021/06/10 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,4594,3110.211432,,,1753779.819,-12483603408
12151,9,Kildare,222504,2021/06/10 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,13072,5874.950563,,,422182.0368,-4726063622
12152,10,Kilkenny,99232,2021/06/10 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,3688,3716.543051,,,453397.5722,-5585391835
12153,11,Laois,84697,2021/06/10 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,3797,4483.039541,,,398512.4622,-4731211499
12154,12,Leitrim,32044,2021/06/10 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,869,2711.896143,,,453253.685,-4618679673
12155,13,Limerick,194899,2021/06/10 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,12896,6616.760476,,,673892.6905,-7206726912
12156,14,Longford,40873,2021/06/10 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,2043,4998.409708,,,315245.1728,-3097977869
12157,15,Louth,128884,2021/06/10 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,9607,7453.989634,,,352203.5172,-2386326963
12158,16,Mayo,130507,2021/06/10 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,6652,5097.044603,,,2101964.077,-16036984139
12159,17,Meath,195044,2021/06/10 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,11137,5709.993642,,,554844.7505,-6658570746
12160,18,Monaghan,61386,2021/06/10 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,5136,8366.72857,,,392803.0473,-3768943157
12161,19,Offaly,77961,2021/06/10 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,4618,5923.474558,,,561440.3786,-5558826350
12162,20,Roscommon,64544,2021/06/10 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,2655,4113.47298,,,622494.1546,-7278743876
12163,21,Sligo,65535,2021/06/10 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,2345,3578.240635,,,682286.8703,-5348370378
12164,22,Tipperary,159553,2021/06/10 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,6193,3881.468854,,,781276.5797,-11551196729
12165,23,Waterford,116176,2021/06/10 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,5865,5048.374879,,,643184.904,-4848379555
12166,24,Westmeath,88770,2021/06/10 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,4283,4824.828208,,,422669.3327,-5208705730
12167,25,Wexford,149722,2021/06/10 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,7487,5000.601114,,,589324.4767,-6332221063
12168,26,Wicklow,142425,2021/06/10 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,5021,3525.364227,,,427539.1986,-5580728579
12169,1,Carlow,56932,2021/06/11 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3028,5318.625729,,,319348.5725,-2432351721
12170,2,Cavan,76176,2021/06/11 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,5307,6966.761185,,,515954.4965,-5575009911
12171,3,Clare,118817,2021/06/11 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,5093,4286.42366,,,1013948.95,-8722541706
12172,4,Cork,542868,2021/06/11 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,23956,4412.859111,,,2129949.409,-19529490886
12173,5,Donegal,159192,2021/06/11 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,11023,6924.342932,,,2145085.774,14624041937
12174,6,Dublin,1347359,2021/06/11 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,94714,7029.60384,,,449433.5318,-2612632655
12175,7,Galway,258058,2021/06/11 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,10827,4195.568438,,,1972288.286,-17079158586
12176,8,Kerry,147707,2021/06/11 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,4595,3110.888448,,,1753779.819,-12483603408
12177,9,Kildare,222504,2021/06/11 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,13090,5883.040305,,,422182.0368,-4726063622
12178,10,Kilkenny,99232,2021/06/11 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,3690,3718.55853,,,453397.5722,-5585391835
12179,11,Laois,84697,2021/06/11 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,3803,4490.123617,,,398512.4622,-4731211499
12180,12,Leitrim,32044,2021/06/11 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,870,2715.016852,,,453253.685,-4618679673
12181,13,Limerick,194899,2021/06/11 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,12979,6659.346636,,,673892.6905,-7206726912
12182,14,Longford,40873,2021/06/11 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,2048,5010.642723,,,315245.1728,-3097977869
12183,15,Louth,128884,2021/06/11 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,9611,7457.0932,,,352203.5172,-2386326963
12184,16,Mayo,130507,2021/06/11 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,6657,5100.875815,,,2101964.077,-16036984139
12185,17,Meath,195044,2021/06/11 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,11146,5714.607986,,,554844.7505,-6658570746
12186,18,Monaghan,61386,2021/06/11 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,5136,8366.72857,,,392803.0473,-3768943157
12187,19,Offaly,77961,2021/06/11 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,4621,5927.322636,,,561440.3786,-5558826350
12188,20,Roscommon,64544,2021/06/11 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,2661,4122.768964,,,622494.1546,-7278743876
12189,21,Sligo,65535,2021/06/11 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,2345,3578.240635,,,682286.8703,-5348370378
12190,22,Tipperary,159553,2021/06/11 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,6201,3886.482861,,,781276.5797,-11551196729
12191,23,Waterford,116176,2021/06/11 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,5869,5051.817931,,,643184.904,-4848379555
12192,24,Westmeath,88770,2021/06/11 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,4289,4831.587248,,,422669.3327,-5208705730
12193,25,Wexford,149722,2021/06/11 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,7488,5001.269019,,,589324.4767,-6332221063
12194,26,Wicklow,142425,2021/06/11 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,5024,3527.470599,,,427539.1986,-5580728579
12195,1,Carlow,56932,2021/06/12 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3033,5327.408136,,,319348.5725,-2432351721
12196,2,Cavan,76176,2021/06/12 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,5309,6969.386683,,,515954.4965,-5575009911
12197,3,Clare,118817,2021/06/12 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,5096,4288.948551,,,1013948.95,-8722541706
12198,4,Cork,542868,2021/06/12 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,23989,4418.937937,,,2129949.409,-19529490886
12199,5,Donegal,159192,2021/06/12 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,11040,6935.02186,,,2145085.774,14624041937
12200,6,Dublin,1347359,2021/06/12 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,94800,7035.986697,,,449433.5318,-2612632655
12201,7,Galway,258058,2021/06/12 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,10844,4202.156104,,,1972288.286,-17079158586
12202,8,Kerry,147707,2021/06/12 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,4597,3112.24248,,,1753779.819,-12483603408
12203,9,Kildare,222504,2021/06/12 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,13104,5889.332327,,,422182.0368,-4726063622
12204,10,Kilkenny,99232,2021/06/12 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,3693,3721.581748,,,453397.5722,-5585391835
12205,11,Laois,84697,2021/06/12 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,3808,4496.027014,,,398512.4622,-4731211499
12206,12,Leitrim,32044,2021/06/12 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,871,2718.137561,,,453253.685,-4618679673
12207,13,Limerick,194899,2021/06/12 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,13041,6691.157984,,,673892.6905,-7206726912
12208,14,Longford,40873,2021/06/12 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,2049,5013.089325,,,315245.1728,-3097977869
12209,15,Louth,128884,2021/06/12 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,9614,7459.420875,,,352203.5172,-2386326963
12210,16,Mayo,130507,2021/06/12 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,6662,5104.707027,,,2101964.077,-16036984139
12211,17,Meath,195044,2021/06/12 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,11159,5721.273149,,,554844.7505,-6658570746
12212,18,Monaghan,61386,2021/06/12 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,5136,8366.72857,,,392803.0473,-3768943157
12213,19,Offaly,77961,2021/06/12 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,4624,5931.170714,,,561440.3786,-5558826350
12214,20,Roscommon,64544,2021/06/12 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,2664,4127.416956,,,622494.1546,-7278743876
12215,21,Sligo,65535,2021/06/12 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,2345,3578.240635,,,682286.8703,-5348370378
12216,22,Tipperary,159553,2021/06/12 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,6208,3890.870118,,,781276.5797,-11551196729
12217,23,Waterford,116176,2021/06/12 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,5878,5059.564798,,,643184.904,-4848379555
12218,24,Westmeath,88770,2021/06/12 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,4295,4838.346288,,,422669.3327,-5208705730
12219,25,Wexford,149722,2021/06/12 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,7493,5004.608541,,,589324.4767,-6332221063
12220,26,Wicklow,142425,2021/06/12 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,5025,3528.172722,,,427539.1986,-5580728579
12221,1,Carlow,56932,2021/06/13 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3041,5341.459987,,,319348.5725,-2432351721
12222,2,Cavan,76176,2021/06/13 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,5312,6973.324932,,,515954.4965,-5575009911
12223,3,Clare,118817,2021/06/13 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,5100,4292.315073,,,1013948.95,-8722541706
12224,4,Cork,542868,2021/06/13 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,24012,4423.174694,,,2129949.409,-19529490886
12225,5,Donegal,159192,2021/06/13 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,11051,6941.931755,,,2145085.774,14624041937
12226,6,Dublin,1347359,2021/06/13 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,94880,7041.924238,,,449433.5318,-2612632655
12227,7,Galway,258058,2021/06/13 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,10858,4207.581241,,,1972288.286,-17079158586
12228,8,Kerry,147707,2021/06/13 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,4600,3114.273528,,,1753779.819,-12483603408
12229,9,Kildare,222504,2021/06/13 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,13117,5895.174918,,,422182.0368,-4726063622
12230,10,Kilkenny,99232,2021/06/13 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,3696,3724.604966,,,453397.5722,-5585391835
12231,11,Laois,84697,2021/06/13 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,3808,4496.027014,,,398512.4622,-4731211499
12232,12,Leitrim,32044,2021/06/13 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,872,2721.25827,,,453253.685,-4618679673
12233,13,Limerick,194899,2021/06/13 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,13083,6712.707608,,,673892.6905,-7206726912
12234,14,Longford,40873,2021/06/13 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,2049,5013.089325,,,315245.1728,-3097977869
12235,15,Louth,128884,2021/06/13 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,9619,7463.300332,,,352203.5172,-2386326963
12236,16,Mayo,130507,2021/06/13 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,6665,5107.005754,,,2101964.077,-16036984139
12237,17,Meath,195044,2021/06/13 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,11166,5724.862082,,,554844.7505,-6658570746
12238,18,Monaghan,61386,2021/06/13 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,5136,8366.72857,,,392803.0473,-3768943157
12239,19,Offaly,77961,2021/06/13 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,4627,5935.018791,,,561440.3786,-5558826350
12240,20,Roscommon,64544,2021/06/13 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,2668,4133.614279,,,622494.1546,-7278743876
12241,21,Sligo,65535,2021/06/13 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,2345,3578.240635,,,682286.8703,-5348370378
12242,22,Tipperary,159553,2021/06/13 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,6210,3892.12362,,,781276.5797,-11551196729
12243,23,Waterford,116176,2021/06/13 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,5882,5063.00785,,,643184.904,-4848379555
12244,24,Westmeath,88770,2021/06/13 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,4299,4842.852315,,,422669.3327,-5208705730
