date,ind,rain,ind,maxt,ind,mint,gmin,soil
06-Sep-17,0,0,0,17.2,0,10.4,7.8,14.9
07-Sep-17,0,5.5,0,16.9,0,11.9,9.1,15
08-Sep-17,0,2.1,0,17.3,0,11.6,10.3,14.9
09-Sep-17,0,0.5,0,16.4,0,9.1,6.4,14.2
10-Sep-17,0,3.8,0,16.3,0,10.6,8.8,14.3
11-Sep-17,0,1.6,0,15.8,0,10.4,8.9,14
12-Sep-17,0,4.3,0,14.9,0,8,4,12.5
13-Sep-17,0,0.9,0,14.8,0,7.8,4.9,12.5
14-Sep-17,0,1.7,0,15.8,0,5.6,3.6,10.8
15-Sep-17,0,0,0,15.9,0,9.5,7.9,13
16-Sep-17,0,5.5,0,12.3,0,8.3,6.2,12.2
17-Sep-17,0,0,0,16.8,0,7,3.9,12
18-Sep-17,0,0,0,17.2,0,2.9,0.5,11
19-Sep-17,4,0,0,17.9,0,6.7,3.5,12.5
20-Sep-17,0,17.6,0,16,0,12.2,12.4,14.8
21-Sep-17,0,5.3,0,16.6,0,7,5.4,12.2
22-Sep-17,0,0.1,0,17.7,0,7.8,5.9,13
23-Sep-17,0,3,0,16.2,0,8.2,5.3,14.1
24-Sep-17,0,0,0,19.2,0,12.7,10.9,14.2
25-Sep-17,0,0,0,19.1,0,5.5,2.8,12.4
26-Sep-17,0,3.1,0,16.3,0,9.4,8.1,13.5
27-Sep-17,0,14.2,0,13.9,0,12.1,11,14
28-Sep-17,0,4.9,0,16.1,0,9,5.8,12.5
29-Sep-17,0,0.1,0,15.2,0,8.4,5.9,11.6
30-Sep-17,0,1.7,0,15.3,0,6.4,2,10.9
01-Oct-17,0,0,0,17,0,8.1,6.2,12.9
02-Oct-17,4,0,0,14.3,0,10.7,9.5,12.5
03-Oct-17,0,0,0,13.4,0,3.9,-0.7,9.9
04-Oct-17,0,2.3,0,15.2,0,9.4,6.9,11.2
05-Oct-17,0,0,0,15.1,0,8.5,7,11.4
06-Oct-17,0,0.6,0,14.1,0,0.5,-2.5,8.6
07-Oct-17,0,0,0,15.5,0,8.2,9.7,12.7
08-Oct-17,0,0.4,0,14.1,0,9.7,6.4,12.3
09-Oct-17,0,0.7,0,15.4,0,5.6,2.4,11
10-Oct-17,0,2.3,0,15.9,0,9.8,7.9,12.4
11-Oct-17,0,1,0,15.9,0,11.8,10.6,13.5
12-Oct-17,0,0,0,18.1,0,6.5,4.5,10.6
13-Oct-17,0,1.7,0,19.5,0,10.3,11.1,14.7
14-Oct-17,4,0,0,19.2,0,13.5,13.6,15.3
15-Oct-17,0,3.4,0,17.5,0,13.8,12.9,14.6
16-Oct-17,0,2.5,0,15,0,12.4,13.2,14.8
17-Oct-17,0,0,0,14.9,0,8.2,6.4,11
18-Oct-17,0,2.5,0,13.4,0,0.6,-2.2,8.4
19-Oct-17,0,38.4,0,13.4,0,5.1,7.5,12.4
20-Oct-17,0,15.3,0,12.9,0,4.3,-0.4,8.9
21-Oct-17,0,1.1,0,13.6,0,6,5.9,11.3
22-Oct-17,0,1.4,0,14.4,0,6.8,4.2,9.4
23-Oct-17,0,2.7,0,16.7,0,9.5,9.1,11.9
24-Oct-17,0,7.7,0,15,0,8.9,4.4,12.8
25-Oct-17,4,0,0,13.6,0,8.3,5.3,10.8
26-Oct-17,4,0,0,13.3,0,9.4,7.7,11.7
27-Oct-17,0,0,0,13.6,0,3.9,3.4,10.1
28-Oct-17,4,0,0,13.8,0,4.6,1.4,11.7
29-Oct-17,0,0,0,13.4,0,11,10.6,12.1
30-Oct-17,0,0,0,13.1,0,2.1,-0.4,8.1
31-Oct-17,0,0.2,0,13.6,0,6.7,6.9,10.9
01-Nov-17,0,0,0,14.9,0,8.6,7.2,9.8
02-Nov-17,0,0,0,11.7,0,4.6,1.1,10.4
03-Nov-17,0,0,0,12.4,0,8.4,7.9,10.4
04-Nov-17,0,0.5,0,9.3,0,2.9,-1.4,7.9
05-Nov-17,0,0,0,9.9,0,2.8,0.6,5.9
06-Nov-17,0,4,0,12.5,0,0.3,-2.6,7.2
07-Nov-17,0,0,0,9.5,0,3.1,0.1,7.3
08-Nov-17,0,0.8,0,11.7,1,-2.5,-5.5,4.1
09-Nov-17,0,0.8,0,12,0,2.4,-0.3,9.8
10-Nov-17,0,12.3,0,12.3,0,6.6,3.3,8.7
11-Nov-17,0,4.6,0,9.3,0,7.4,6.7,9.7
12-Nov-17,0,0.2,0,8.6,0,3.8,1.9,6.8
13-Nov-17,0,2.9,0,10.7,1,-2.7,-5.6,5.7
14-Nov-17,0,0.1,0,13.1,0,1.3,-0.2,8.3
15-Nov-17,0,1,0,12.4,0,4.5,0.6,8.2
16-Nov-17,0,0,0,9.3,0,6.9,4.8,8.9
17-Nov-17,0,2.8,0,9.6,1,-3.1,-7,3.9
18-Nov-17,0,4.1,0,7.5,1,-0.5,-1.1,6.9
19-Nov-17,0,0.6,0,12.3,0,4.7,3.3,7.3
20-Nov-17,0,0.3,0,14.3,0,6,5.6,9.8
21-Nov-17,0,15.1,0,14.6,0,11.2,10.1,10.7
22-Nov-17,0,10.4,0,13.9,0,10.6,8.9,11.5
23-Nov-17,0,0,0,7.9,0,2.6,-1.1,6.4
24-Nov-17,0,0,0,5.5,1,-3.2,-7.9,3.4
25-Nov-17,0,0,0,5.9,1,-0.9,-4.1,2.8
26-Nov-17,0,3.4,0,9.4,0,0.6,-2.5,3.3
27-Nov-17,0,2.7,0,7.4,0,3.9,3.8,6.6
28-Nov-17,0,0,0,6,0,1.3,-0.6,3.6
29-Nov-17,0,0,0,5.1,1,-0.2,-3.2,2.6
30-Nov-17,0,0,0,6.4,1,-0.1,-2.3,3.4
01-Dec-17,0,0.1,0,6,1,-3.8,-5.4,2.6
02-Dec-17,0,0.2,0,7.5,1,-3.1,-5.1,3.9
03-Dec-17,0,0,0,8.9,0,4.4,2.2,5.9
04-Dec-17,4,0,0,7.7,0,5.4,5.4,6.5
05-Dec-17,0,0,0,10.9,0,5.5,3.4,6.5
06-Dec-17,0,6.9,0,13.9,0,5.9,5.7,7.5
07-Dec-17,0,0.3,0,7.4,0,3.7,0.3,6.9
08-Dec-17,0,0,0,4.1,1,-0.1,-1.6,3.2
09-Dec-17,0,15.8,0,4,1,-0.9,-3.2,3.4
10-Dec-17,0,6.7,0,1.4,1,-0.2,-2.7,2.9
11-Dec-17,0,0,0,3.8,1,-5.7,-9.4,1.8
12-Dec-17,0,0.9,0,7,1,-2.2,-5.3,1.7
13-Dec-17,0,19.1,0,6.7,0,0.5,-0.1,4.8
14-Dec-17,0,2.9,0,5.9,0,1.2,-0.3,2.5
15-Dec-17,4,0,0,6.5,0,2.1,-0.1,3.5
16-Dec-17,0,1.2,0,9.4,1,-1,-5.9,1.7
17-Dec-17,0,0.2,0,11.3,0,2.7,-1.1,5.4
18-Dec-17,0,0,0,8.9,1,-0.4,-1.9,3.6
19-Dec-17,0,0,0,12.4,1,-0.2,-0.6,6.6
20-Dec-17,0,1.2,0,12.4,0,8.5,8.7,8.6
21-Dec-17,0,6.1,0,12.9,0,10.5,9.4,8.9
22-Dec-17,0,0.1,0,10.9,0,9.9,8.7,9.4
23-Dec-17,0,0,0,11.1,0,7.4,6.7,8.5
24-Dec-17,0,5.9,0,11.6,0,7.8,4.8,8.7
25-Dec-17,0,6.6,0,5.5,0,5.1,5.3,8.6
26-Dec-17,0,0,0,3.3,0,0.6,-1.6,3.8
27-Dec-17,0,0,0,3.8,1,-0.1,-1.8,2.7
28-Dec-17,0,6.3,0,6.2,1,-4.9,-9.7,1.6
29-Dec-17,0,11.1,0,10.9,1,-3.6,-4.6,3.9
30-Dec-17,0,2.7,0,11.8,0,2.9,2.1,5.8
31-Dec-17,0,5.1,0,7.7,0,6.3,3,5
01-Jan-18,0,4.1,0,9.3,0,3.3,0.2,3.8
02-Jan-18,0,10.3,0,11.3,0,1.1,-2.9,5.8
03-Jan-18,0,6.6,0,10.4,0,4.6,3.3,5.4
04-Jan-18,0,0.5,0,8.9,0,4.1,3.8,5.9
05-Jan-18,4,0,0,7.2,0,0.4,-3.1,3.7
06-Jan-18,0,0,0,6.4,1,-0.9,-6,1.7
07-Jan-18,0,0,0,4.9,1,-3.4,-7.8,1.4
08-Jan-18,0,0.9,0,6.6,1,-3.1,-10.1,0.9
09-Jan-18,0,9.2,0,8.3,1,-2.7,-7.1,3.9
10-Jan-18,4,0,0,7,1,-0.1,-5.1,2.5
11-Jan-18,4,0,0,6,0,0.4,-0.9,3.9
12-Jan-18,0,9.4,0,8.7,0,1,0.1,4
13-Jan-18,0,0.6,0,9,0,5.7,4.5,6.3
14-Jan-18,0,0.9,0,10,0,3.3,-1.6,4.5
15-Jan-18,0,8.6,0,8,0,4.8,4.4,6.9
16-Jan-18,0,6.2,0,3.5,0,0.8,-0.2,3.9
17-Jan-18,0,5.4,0,10.9,1,-0.1,-0.1,2.5
18-Jan-18,0,1.4,0,5.5,0,1.9,0.4,4.5
19-Jan-18,0,2.4,0,4.9,0,0.4,-2.6,2.1
20-Jan-18,0,26.9,0,10.8,0,0.7,-0.5,3.7
21-Jan-18,0,7.8,0,12.8,0,2.4,0.3,5.9
22-Jan-18,0,0.5,0,12.4,0,6.4,4.5,6.3
23-Jan-18,0,10.6,0,12.5,0,6.4,3.6,8.1
24-Jan-18,0,3.7,0,8.8,0,6.3,3.4,6.5
25-Jan-18,0,0.7,0,8.8,0,3,-0.2,4.5
26-Jan-18,0,5.5,0,11.1,0,1.9,-1.3,4
27-Jan-18,0,0.6,0,12.3,0,2.4,-1.1,7.7
28-Jan-18,0,6.1,0,12.5,0,9.2,5.7,8.8
29-Jan-18,0,0,0,8.4,0,6.4,6.3,8.1
30-Jan-18,0,6.3,0,7.9,0,0.1,-4.1,4.8
31-Jan-18,0,8.9,0,5,0,1.1,-0.3,4.9
01-Feb-18,0,0.2,0,6.9,0,1,-0.1,3.5
02-Feb-18,0,2,0,7,0,1.1,-1.5,2.7
03-Feb-18,0,0.8,0,6.5,0,2.6,-0.4,3.9
04-Feb-18,0,0,0,7.4,1,-0.7,-5.4,1.8
05-Feb-18,0,2.4,0,3.9,1,-2.2,-7.1,2.4
06-Feb-18,0,0,0,4,1,-1,-1.7,2.2
07-Feb-18,0,0.5,0,8.2,1,-1.1,-5.6,1.7
08-Feb-18,0,2.6,0,8.4,0,0.4,-0.4,5
09-Feb-18,0,5,0,9.4,1,-0.2,-1.9,2.5
10-Feb-18,0,3.3,0,11.3,0,0.1,-2.6,5.7
11-Feb-18,0,0,0,3.2,1,-0.1,-1,3.5
12-Feb-18,0,6.6,0,6,1,-0.9,-5.2,1.8
13-Feb-18,0,1.1,0,7,1,-0.1,-1.9,2.6
14-Feb-18,0,2.1,0,10.2,1,-0.1,-3.1,4.2
15-Feb-18,0,1,0,5.9,0,0.8,-1,2.6
16-Feb-18,0,2.1,0,7.8,1,-0.5,-4.3,2
17-Feb-18,0,0.4,0,9.6,1,-0.1,-5,2.1
18-Feb-18,0,1.3,0,11.1,0,1.6,-0.5,5.2
19-Feb-18,4,0,0,13.3,0,6.8,6.1,6.8
20-Feb-18,0,0,0,10.3,0,1.9,-1.8,4.3
21-Feb-18,4,0,0,9.8,1,-2.7,-6.5,3
22-Feb-18,0,0.2,0,7.9,1,-1.6,-1,5.2
23-Feb-18,0,0,0,5.4,0,3.3,1.9,4.9
24-Feb-18,0,0,0,4.2,0,2.1,-0.1,3.9
25-Feb-18,0,0,0,6.9,1,-1.8,-9.1,2.6
26-Feb-18,0,0,0,2.2,1,-0.8,-5.1,1.8
27-Feb-18,0,4.3,0,4,1,-3.6,-9,1.4
28-Feb-18,0,2.3,1,-1.6,1,-5.1,-5.6,1.9
01-Mar-18,0,9.1,1,-0.2,1,-9.7,-10.2,1.4
02-Mar-18,0,9.9,0,1.1,1,-4.5,-6.6,1.6
03-Mar-18,0,1.8,0,2.5,1,-1.3,-3.4,1.7
04-Mar-18,0,1.1,0,4.9,0,1,-0.1,2.1
05-Mar-18,0,0.2,0,5,0,1.6,-0.1,3
06-Mar-18,0,0.9,0,8.3,0,0.2,-2.5,3.1
07-Mar-18,0,3.9,0,8.8,0,1.7,-2.2,2.7
08-Mar-18,0,1.2,0,9.8,1,-0.5,-3.8,2.7
09-Mar-18,0,9.1,0,9.5,1,-3,-6.8,2
10-Mar-18,0,3.1,0,12.7,1,-0.1,-0.3,5.8
11-Mar-18,0,0.9,0,11.6,0,4.4,-0.4,5.9
12-Mar-18,0,0.6,0,11.2,0,6.3,6.3,6.8
13-Mar-18,0,9.4,0,9.7,1,-1.2,-6.1,3.8
14-Mar-18,0,24.3,0,9.5,0,3.3,1.4,7.8
15-Mar-18,0,1.9,0,10.9,0,7.5,7.4,8
16-Mar-18,0,0.5,0,10.4,0,3.5,-0.2,6.6
17-Mar-18,0,1.2,0,4.4,0,3.7,-0.2,6.7
18-Mar-18,0,3.8,0,1.6,1,-3,-4.1,3.3
19-Mar-18,0,0,0,5.3,1,-1.6,-0.8,3.6
20-Mar-18,0,0,0,9.8,1,-3.6,-8.1,1.9
21-Mar-18,0,0,0,9.9,1,-3.2,-8.2,2.8
22-Mar-18,0,4.3,0,9.3,0,1.9,-1.9,5.4
23-Mar-18,0,0.4,0,9.7,0,5.1,2.3,6.1
24-Mar-18,0,0,0,10.8,0,2.4,-1,5.9
25-Mar-18,4,0,0,11.5,1,-2.1,-6.7,4.8
26-Mar-18,0,4.1,0,10.5,1,-1.5,-5.4,5.8
27-Mar-18,4,0,0,10,0,5.3,4.6,7.8
28-Mar-18,0,3,0,9.1,0,2.4,-0.3,6.1
29-Mar-18,4,0,0,8.4,0,0.3,-2.2,5
30-Mar-18,0,0.1,0,7.4,0,1.6,-0.4,6.3
31-Mar-18,0,0,0,9,0,3.7,3.8,6.5
01-Apr-18,0,10.1,0,6.9,1,-2.4,-7.2,4.6
02-Apr-18,0,7.8,0,10.3,0,1.7,1.3,5.5
03-Apr-18,0,6.2,0,12.4,0,4.1,1,8.3
04-Apr-18,0,0,0,7.9,0,3.5,-0.6,7.1
05-Apr-18,0,14.1,0,9,1,-4.1,-9.4,3.9
06-Apr-18,0,4.7,0,12.5,0,3.9,0.4,7.7
07-Apr-18,0,2.2,0,13,0,7.2,4.8,8.1
08-Apr-18,0,0.3,0,13.3,0,3.3,-1,8.5
09-Apr-18,0,0,0,11.9,0,5,0.4,9
10-Apr-18,0,0.4,0,10,0,5.9,3.4,9.4
11-Apr-18,4,0,0,10.9,0,6.7,6.5,9.1
12-Apr-18,4,0,0,11,0,7.3,7.3,9
13-Apr-18,0,0,0,13.1,0,6.5,5,9.1
14-Apr-18,0,1.8,0,12.5,0,6.6,5.6,9.7
15-Apr-18,0,1,0,11.8,0,8.4,8.3,9.9
16-Apr-18,0,20.6,0,13.3,0,5.7,4.4,9.9
17-Apr-18,0,2,0,15,0,9.4,9.3,10.9
18-Apr-18,0,0.3,0,16.5,0,10.1,9.1,11.7
19-Apr-18,0,0,0,17.3,0,10.5,10.5,12.5
20-Apr-18,0,0,0,16.9,0,2.4,-1.3,11.5
21-Apr-18,0,2.1,0,18.8,0,1.4,-1.9,10.9
22-Apr-18,0,0.2,0,14.1,0,8.1,6.4,12.7
23-Apr-18,0,1.3,0,14.7,0,8.3,7.5,11.5
24-Apr-18,0,6.8,0,11.1,0,8,6.2,11
25-Apr-18,0,1.1,0,12.1,0,5.4,1.9,9.5
26-Apr-18,0,0.7,0,12.6,0,4.6,2.7,9.9
27-Apr-18,0,0.7,0,10.7,0,5.5,5.5,10.1
28-Apr-18,4,0,0,14.1,0,3.6,-0.7,10.1
29-Apr-18,0,0.2,0,12.9,0,0.1,-2.8,9.8
30-Apr-18,0,0.1,0,13.3,1,-1.4,-4,9.2
01-May-18,0,5.3,0,10.7,0,1.4,-1.5,9.5
02-May-18,0,0.4,0,12.1,0,5.6,4.5,9.9
03-May-18,0,0.3,0,13.2,0,6.4,4.7,10
04-May-18,0,0,0,18.5,0,9.2,9.2,12.5
05-May-18,0,0,0,20.4,0,8.1,8.8,12.9
06-May-18,0,0,0,21.5,0,5.4,4.6,13.8
07-May-18,0,1,0,20,0,8.1,5.7,14.9
08-May-18,0,0.6,0,15.5,0,10.6,10,15
09-May-18,0,3.3,0,11.4,0,5.5,2.3,12.3
10-May-18,0,5.4,0,15.9,0,5.3,3,11.6
11-May-18,0,9.7,0,12.9,0,6.8,4.9,11.2
12-May-18,0,0,0,14.5,0,1.4,-0.6,11.6
13-May-18,0,0,0,15.6,0,1.2,-0.2,11.8
14-May-18,0,0,0,15.1,0,8.2,7.8,13.1
15-May-18,4,0,0,17.9,0,9,6.9,14.6
16-May-18,0,0,0,15.5,0,3.6,1.9,12
17-May-18,0,0,0,17,0,4.5,1.6,12.5
18-May-18,0,0,0,19,0,7.5,5.9,14.3
19-May-18,0,0.5,0,18.2,0,5.6,3.9,14.9
20-May-18,0,2.2,0,14.1,0,10.2,9.5,14.4
21-May-18,0,0.7,0,14.4,0,10.3,9.8,14.1
22-May-18,0,0,0,17.9,0,5.4,4.6,12.4
23-May-18,0,0,0,22.4,0,5.8,3.3,14.8
24-May-18,0,0,0,20.4,0,5.5,5.2,15.9
25-May-18,0,0,0,22.1,0,11.1,10.5,16.7
26-May-18,0,1.2,0,19,0,12.6,12.8,16.7
27-May-18,0,0,0,20,0,11.7,11.1,16.9
28-May-18,0,0,0,24.4,0,10,8.4,17.1
29-May-18,0,0,0,23.2,0,11.5,9.9,18
30-May-18,0,0,0,22.8,0,10.6,9.1,18.1
31-May-18,0,0,0,21.4,0,10.7,8.8,19.9
01-Jun-18,0,1.9,0,23,0,14.1,13,19.9
02-Jun-18,0,0,0,17.7,0,14.2,13.2,18.2
03-Jun-18,0,0,0,22,0,11,11,17.8
04-Jun-18,0,0,0,22.9,0,8.6,6.1,19.2
05-Jun-18,0,0,0,22.1,0,11.8,9.4,19.5
06-Jun-18,0,0,0,24.7,0,7.5,5.4,19
07-Jun-18,0,0,0,24.5,0,9.8,6.5,20.1
08-Jun-18,0,10.6,0,24.6,0,11.1,8.6,20.7
09-Jun-18,0,0,0,24,0,12.6,11.4,20
10-Jun-18,0,0,0,21.9,0,12,11.1,18.9
11-Jun-18,0,0,0,18.4,0,12.9,13.4,19.7
12-Jun-18,0,0,0,17.4,0,12.4,12.1,18.9
13-Jun-18,0,0.9,0,17.5,0,7.9,5.6,17.8
14-Jun-18,0,0,0,17.5,0,12,11.1,16.1
15-Jun-18,0,2,0,16.1,0,9.9,9,16.7
16-Jun-18,0,1.6,0,16.2,0,10.1,9.9,15.9
17-Jun-18,0,0,0,18.3,0,9.9,9.6,16
18-Jun-18,0,0.1,0,19.1,0,10.9,9.6,15.9
19-Jun-18,0,0.5,0,23,0,7.5,5.3,15.7
20-Jun-18,0,0,0,17.4,0,11.7,11.6,16.9
21-Jun-18,0,0,0,17.5,0,6.8,4.1,14.7
22-Jun-18,0,0,0,20.3,0,3.5,0.4,16.5
23-Jun-18,0,0,0,23.6,0,5.8,3.9,18.3
24-Jun-18,0,0,0,26.5,0,7.3,5.1,19.8
25-Jun-18,0,0,0,28.3,0,8.6,6.4,19.6
26-Jun-18,0,0,0,29.1,0,11,10.9,20.6
27-Jun-18,0,0,0,30.9,0,11.6,8.4,21.8
28-Jun-18,0,0,0,31.3,0,11.3,8.9,22.3
29-Jun-18,0,0,0,30.8,0,12.4,10.4,22.9
30-Jun-18,0,0,0,28.9,0,10.8,8.6,22.8
01-Jul-18,0,0,0,25.7,0,11.8,9.6,22
02-Jul-18,0,0,0,27.1,0,11.4,10.9,21.7
03-Jul-18,0,0,0,27.4,0,11.6,10.2,22.4
04-Jul-18,0,0,0,27.7,0,9,6.9,22.1
05-Jul-18,0,0,0,24.7,0,13.5,13.4,21
06-Jul-18,0,0,0,25.2,0,14.5,12.9,21.4
07-Jul-18,0,0,0,26.8,0,11.4,8.4,21.6
08-Jul-18,0,0,0,25.8,0,12.3,9.9,21.7
09-Jul-18,0,0,0,25,0,15.4,14.4,21.9
10-Jul-18,0,0,0,26.1,0,9.2,7.6,21
11-Jul-18,0,0,0,24.1,0,12,10.5,21.9
12-Jul-18,0,0,0,18.5,0,13.3,12.8,21.9
13-Jul-18,0,0,0,23.3,0,14.4,14,20.4
14-Jul-18,0,0.8,0,24.5,0,10.6,7.5,20.9
15-Jul-18,0,3.4,0,18.6,0,16.4,16.2,20.5
16-Jul-18,0,0,0,20.2,0,13,12,19.1
17-Jul-18,0,0,0,20.9,0,10.4,7.2,18.4
18-Jul-18,0,0,0,21,0,11.4,9.9,18.1
19-Jul-18,0,1.3,0,22.1,0,8.5,5.5,18.8
20-Jul-18,0,0.7,0,21.9,0,13.5,13.9,19
21-Jul-18,0,0,0,23,0,12.3,10.6,17.9
22-Jul-18,0,4,0,27,0,15.2,15.6,19.9
23-Jul-18,0,1.7,0,25.5,0,16.3,15,20.5
24-Jul-18,0,0,0,21.8,0,13,10.5,19.4
25-Jul-18,0,0,0,25,0,8.5,6.7,18.9
26-Jul-18,0,1.8,0,25.1,0,13.6,11.2,19.6
27-Jul-18,0,16.4,0,19.5,0,13.6,12.6,18.8
28-Jul-18,0,3.7,0,18.1,0,10.1,10,15.9
29-Jul-18,0,0.2,0,18.5,0,11.1,8.8,16.9
30-Jul-18,0,1.3,0,20.1,0,11.5,10.6,16.3
31-Jul-18,0,0.2,0,18.9,0,8.8,7.4,15.4
01-Aug-18,0,3.7,0,20.5,0,11.3,10.1,16
02-Aug-18,0,0.1,0,24.7,0,15.4,15.4,18.5
03-Aug-18,0,0,0,23.7,0,17.2,16.4,19.4
04-Aug-18,0,0,0,21.1,0,14.5,12.9,19
05-Aug-18,0,0,0,23.5,0,13.5,11.5,19.6
06-Aug-18,4,0,0,22.1,0,12.6,11.2,19
07-Aug-18,0,0.8,0,19.6,0,12.8,12.3,18.7
08-Aug-18,0,0.5,0,18.6,0,10.5,6,17.9
09-Aug-18,0,0.1,0,18.4,0,5.5,1.4,16
10-Aug-18,0,0,0,19.2,0,8.5,4,16.2
11-Aug-18,0,0.9,0,20.9,0,4.3,1.2,16.3
12-Aug-18,0,0.3,0,20.5,0,14.3,13.9,17.4
13-Aug-18,0,0.1,0,19.6,0,12,10.3,17.4
14-Aug-18,0,0,0,20.9,0,15.1,14.3,17.6
15-Aug-18,0,0.5,0,22,0,16.4,15.5,18.8
16-Aug-18,0,3.1,0,17.6,0,10.2,9,16.5
17-Aug-18,4,0,0,19.3,0,11.1,9.7,15.5
18-Aug-18,0,0.8,0,25.8,0,13.4,12.8,17.5
19-Aug-18,0,2.3,0,21.8,0,15.8,15.6,18.8
20-Aug-18,0,0.1,0,20.6,0,16,15.5,19.5
21-Aug-18,0,1.2,0,25.4,0,13.6,13,17.9
22-Aug-18,0,0.3,0,19.1,0,15.2,15.6,18.9
23-Aug-18,0,4.7,0,16.8,0,7.5,5.2,15.8
24-Aug-18,0,3.3,0,14.9,0,8.9,5.7,15.1
25-Aug-18,0,19.6,0,18.6,0,4.7,1.3,13.1
26-Aug-18,0,0.4,0,17.7,0,10.4,10.1,15.2
27-Aug-18,0,0,0,17.5,0,11.6,10.5,14.9
28-Aug-18,0,1.3,0,17.7,0,8.4,4.9,13.9
29-Aug-18,0,0,0,18.2,0,7.6,4.6,14.5
30-Aug-18,0,0,0,18,0,5.6,3.6,15.6
31-Aug-18,0,0.7,0,17.4,0,9.3,7.9,15.3
01-Sep-18,0,0,0,23.1,0,13.8,10.4,15.6
02-Sep-18,0,3.2,0,22.4,0,14.1,14.2,16.9
03-Sep-18,0,0,0,16.8,0,8.5,7.3,15.2
04-Sep-18,0,0,0,16.4,0,2.9,0.9,12.9
05-Sep-18,0,3.3,0,18.4,0,4.7,2.3,14
06-Sep-18,0,2.7,0,15.4,0,12.4,12.2,14.9
07-Sep-18,0,3.7,0,16.1,0,3.8,1.9,12.5
08-Sep-18,0,0.7,0,17.9,0,10.7,10,14.9
09-Sep-18,0,0.1,0,17.5,0,11.6,9.8,16.1
10-Sep-18,0,6.4,0,16.6,0,11,9.6,14
11-Sep-18,0,4.6,0,16.5,0,10.9,10.4,14.5
12-Sep-18,0,0,0,16.5,0,6.1,2.6,12.6
13-Sep-18,0,1.3,0,16.5,0,8.5,5,13.1
14-Sep-18,0,1.4,0,16.9,0,10.8,7.6,13.6
15-Sep-18,0,3.3,0,17.6,0,11.5,9.2,14
16-Sep-18,0,0,0,18.9,0,12.4,11.1,14.9
17-Sep-18,0,7.7,0,19.4,0,9,6.6,14
18-Sep-18,0,1.2,0,19.9,0,12.3,11.6,15.4
19-Sep-18,4,0,0,14.6,0,10.2,8.3,14.5
20-Sep-18,0,20.3,0,10.3,0,5.7,2.8,11.7
21-Sep-18,0,1.7,0,14.1,0,6.1,4.7,11.7
22-Sep-18,0,1.1,0,12.1,0,7.4,5,10.9
23-Sep-18,0,0,0,12.9,0,5.2,2.2,11.6
24-Sep-18,0,0,0,14.8,1,-0.4,-2.5,8.1
25-Sep-18,4,0,0,15.9,0,3.8,2,10.1
26-Sep-18,0,0,0,19.3,0,10.2,10.5,13.1
27-Sep-18,4,0,0,16.7,0,6.6,3.6,11.1
28-Sep-18,0,0,0,14,0,2.9,-0.1,9.5
29-Sep-18,0,0.2,0,14.8,1,-1.6,-3.3,8
30-Sep-18,0,0,0,12.6,0,4.3,3.9,11.2
01-Oct-18,0,0.9,0,14.5,0,2.2,-1.1,8.9
02-Oct-18,0,0,0,15.8,0,7.2,5.4,13.1
03-Oct-18,0,0,0,15.3,0,11.7,11.2,13.2
04-Oct-18,0,12.6,0,17.4,0,12.2,12.1,13.6
05-Oct-18,0,0,0,11.9,0,8.2,8.2,12.5
06-Oct-18,0,0,0,12,0,4.5,3,9.8
07-Oct-18,0,0,0,14.8,1,-0.1,-2.7,8.7
08-Oct-18,0,0,0,14.9,0,7.2,8,12
09-Oct-18,0,0,0,16.1,0,13.2,12.6,12.8
10-Oct-18,0,2.9,0,18.6,0,11.4,8.6,13.1
11-Oct-18,0,16.1,0,15.2,0,11.1,11,13.8
12-Oct-18,0,12.5,0,15.2,0,9.1,7.4,12.5
13-Oct-18,0,6,0,12,0,10.7,10.4,12.5
14-Oct-18,0,0,0,13.6,0,2.6,-0.1,9.9
15-Oct-18,0,0,0,13.8,0,0.9,-0.8,7.6
16-Oct-18,0,0,0,16.6,0,3.8,0.5,9.1
17-Oct-18,0,0,0,13.4,0,4.9,1.7,8.8
18-Oct-18,0,0,0,13,1,-1.4,-3.8,6
19-Oct-18,0,0,0,14.6,0,1.5,-0.2,8.7
20-Oct-18,0,0.1,0,16.5,0,8.3,4.7,9.9
21-Oct-18,0,0.5,0,14,0,11.8,11.8,12.7
22-Oct-18,0,0,0,12.9,0,0.6,-2.3,7.1
23-Oct-18,0,0,0,13.9,0,4.8,1.5,9
24-Oct-18,0,0,0,11.2,0,8.2,7.5,9.8
25-Oct-18,0,0.4,0,11.1,0,8.2,8,10
26-Oct-18,0,0,0,9,0,4.2,3,8
27-Oct-18,0,0,0,7.3,0,1.3,-0.2,6.6
28-Oct-18,0,0,0,9.5,1,-3,-5.9,2.9
29-Oct-18,0,0,0,8.3,1,-3.4,-6.6,4.8
30-Oct-18,0,0.8,0,9.9,0,0.2,-1.7,4.6
31-Oct-18,0,0.6,0,9.5,0,2.1,-0.1,5.9
01-Nov-18,0,0,0,9.5,1,-3.1,-5.2,3.8
02-Nov-18,0,3.9,0,14.1,1,-4.6,-7.5,3.7
03-Nov-18,0,0.7,0,14.9,1,-0.3,-0.7,9.9
04-Nov-18,0,22.8,0,11.9,0,7.3,4.8,8.1
05-Nov-18,0,2.8,0,11.4,0,7,6.9,9.5
06-Nov-18,0,8.5,0,11.9,0,8.4,6.9,9.5
07-Nov-18,0,2.1,0,8.9,0,7.1,6.4,8.7
