date,ind,rain,ind,maxt,ind,mint,gmin,soil
16-Jun-16,4,0,0,15,0,9.8,4.1,15.6
17-Jun-16,0,0,0,15.6,0,9.6,6.6,15
18-Jun-16,0,4.5,0,19.5,0,10.6,10.4,15.7
19-Jun-16,0,5.9,0,17.7,0,13.8,14.1,17.1
20-Jun-16,4,0,0,18.6,0,13.5,13.3,17
21-Jun-16,4,0,0,19.1,0,12.2,8.7,16.6
22-Jun-16,0,0.4,0,19.3,0,10.8,5.6,16.3
23-Jun-16,4,0,0,19.7,0,7.9,2.9,15.4
24-Jun-16,0,7.4,0,17.2,0,12.2,10.4,16.9
25-Jun-16,0,1.6,0,16.7,0,11.9,11,15.5
26-Jun-16,0,0.3,0,19.3,0,12.1,10.3,15.9
27-Jun-16,0,0.2,0,18.5,0,9.9,4.7,15.2
28-Jun-16,0,8.3,0,17.9,0,10.6,5.4,15.5
29-Jun-16,0,1.6,0,18.7,0,11.2,9.3,15.3
30-Jun-16,0,4.3,0,14.9,0,8.3,2.2,15
01-Jul-16,0,3.5,0,15.7,0,9.9,4.4,14.9
02-Jul-16,0,0.4,0,18,0,7.3,2.3,14.4
03-Jul-16,4,0,0,19.6,0,5.6,0.1,14.4
04-Jul-16,0,0.9,0,21.5,0,6.8,2,15.2
05-Jul-16,0,0,0,17.7,0,10.9,9.2,15.5
06-Jul-16,0,0.1,0,18,0,11.9,9,16.6
07-Jul-16,0,0,0,22.8,0,13.9,13.7,17
08-Jul-16,0,9.5,0,20.3,0,14.1,9.7,17.8
09-Jul-16,0,0.2,0,21.6,0,15.7,14.8,17.7
10-Jul-16,0,0.6,0,17.9,0,15,12.7,17.2
11-Jul-16,0,1,0,18.4,0,13.3,12.7,16.2
12-Jul-16,4,0,0,18.1,0,9.3,4.1,15.8
13-Jul-16,0,0,0,17.8,0,8.6,3.8,15
14-Jul-16,0,6.7,0,19.2,0,7.9,2.1,15.1
15-Jul-16,0,0.1,0,23.8,0,12,11.6,17.4
16-Jul-16,0,0.2,0,21.3,0,15.2,15,18.3
17-Jul-16,0,0,0,22.4,0,14.7,12.7,18.2
18-Jul-16,0,0,0,25.6,0,14.8,10.7,19.5
19-Jul-16,0,0.2,0,28.3,0,13,9.2,19.4
20-Jul-16,0,0,0,20.8,0,16.9,12.8,20.3
21-Jul-16,0,3.1,0,22,0,15.3,13.7,19.3
22-Jul-16,0,0,0,19.6,0,14,13.7,18.8
23-Jul-16,0,1.9,0,21.8,0,14.5,11.4,18.3
24-Jul-16,0,0.2,0,21.2,0,13.1,9,17.6
25-Jul-16,0,0.1,0,18.5,0,12,7.4,17.3
26-Jul-16,0,0.6,0,20.2,0,14.1,13.1,17.4
27-Jul-16,0,0.1,0,19.1,0,13.4,12.7,18
28-Jul-16,4,0,0,21.9,0,14.9,13.2,18.4
29-Jul-16,0,0,0,20.2,0,14.2,14.3,18.3
30-Jul-16,0,0,0,18.7,0,12.8,7.9,18
31-Jul-16,0,1.9,0,18.5,0,10,3.7,17.2
01-Aug-16,0,4.3,0,18.7,0,12.1,10.3,16.9
02-Aug-16,0,0.1,0,22.7,0,14,14.3,18.2
03-Aug-16,0,0.2,0,18.5,0,15.2,13,17.6
04-Aug-16,0,0.4,0,19.7,0,13.9,12.2,17.2
05-Aug-16,0,0,0,21.1,0,12.8,8.4,17.2
06-Aug-16,4,0,0,21.5,0,10.6,5.6,16.9
07-Aug-16,0,1.6,0,23,0,15.3,13.2,18.5
08-Aug-16,0,0,0,19.6,0,12.2,9.1,16.7
09-Aug-16,0,0.4,0,17.8,0,7.4,1,15.2
10-Aug-16,0,0,0,17.1,0,11.4,9.2,16.5
11-Aug-16,0,0,0,20.2,0,11.7,7.3,15.6
12-Aug-16,0,0.3,0,21,0,11.3,5,16.4
13-Aug-16,0,0,0,18.7,0,13.8,12.2,16.8
14-Aug-16,0,0,0,18,0,13.5,12.7,16.9
15-Aug-16,0,0,0,23.2,0,9.5,3.5,16
16-Aug-16,0,0.3,0,24.2,0,10.7,5.2,16.1
17-Aug-16,0,4,0,19.2,0,15.9,14,17.5
18-Aug-16,0,5.2,0,20.9,0,15,14.5,17.7
19-Aug-16,0,6.2,0,19.3,0,13.6,13,16.7
20-Aug-16,0,0.7,0,19.5,0,14.5,13,16.5
21-Aug-16,0,5.4,0,19,0,12.6,10.5,16
22-Aug-16,0,4.3,0,21.6,0,14.1,14,17.8
23-Aug-16,0,0.6,0,17.5,0,14,13,17.3
24-Aug-16,0,0,0,21.2,0,8.4,3.1,15.2
25-Aug-16,4,0,0,22.8,0,8.4,3.7,15.8
26-Aug-16,0,0,0,21,0,8.6,2.9,16.6
27-Aug-16,0,0.6,0,22.4,0,9.4,3.9,16.6
28-Aug-16,0,0,0,21.7,0,12.9,9.2,16.7
29-Aug-16,0,0,0,22.5,0,7.6,1.7,15.3
30-Aug-16,0,0.9,0,20.5,0,13.1,7.7,17.1
31-Aug-16,0,0,0,17.8,0,10.8,3.6,15.9
01-Sep-16,0,0.8,0,18.3,0,6.2,0.3,14.2
02-Sep-16,0,8.4,0,20.3,0,12.3,7.2,15.5
03-Sep-16,0,0.8,0,22,0,11.1,5,15.8
04-Sep-16,0,7.2,0,19.8,0,12.6,7.9,15.7
05-Sep-16,0,0.1,0,25.7,0,13.8,13,17.2
06-Sep-16,0,0,0,23.4,0,16.5,11.5,18.5
07-Sep-16,0,1.3,0,20.1,0,16.7,14.3,18.6
08-Sep-16,0,4.3,0,17.9,0,14,12.7,17.2
09-Sep-16,0,12.3,0,17.9,0,13.4,10.4,16.2
10-Sep-16,4,0,0,17.6,0,9.7,4.7,14.7
11-Sep-16,0,5.4,0,18.2,0,7.3,2,14
12-Sep-16,0,11.4,0,20.6,0,15.3,14,17
13-Sep-16,0,0.5,0,18.5,0,11.2,7.6,15.5
14-Sep-16,4,0,0,23,0,11.7,9.8,15.3
15-Sep-16,0,0,0,19.8,0,13.6,12.4,17.5
16-Sep-16,0,0,0,18.5,0,8.2,2.9,14.5
17-Sep-16,4,0,0,17.7,0,10.5,5.3,15
18-Sep-16,0,3,0,17,0,8.5,3.2,14.7
19-Sep-16,0,0,0,14.9,0,8.1,1.5,14.1
20-Sep-16,0,0,0,16.2,0,10.3,7.7,13.8
21-Sep-16,0,5,0,15.7,0,12.2,8.8,14.2
22-Sep-16,0,0.4,0,16.7,0,2.2,-2.9,10.8
23-Sep-16,0,3.2,0,17.2,0,3.5,-1.9,11
24-Sep-16,0,4,0,16.6,0,12.5,12.5,15.1
25-Sep-16,0,4.2,0,15.6,0,8,1.6,12.4
26-Sep-16,0,0.6,0,17.5,0,7.1,1.1,12.2
27-Sep-16,0,0,0,19.5,0,12,12.7,15
28-Sep-16,0,1.2,0,22.5,0,11.8,4.8,14.8
29-Sep-16,0,0.4,0,16.2,0,10.5,5.4,13.4
30-Sep-16,0,9.2,0,15,0,5.5,-1.2,10.3
01-Oct-16,4,0,0,14.6,0,7.6,0.7,12.1
02-Oct-16,0,0,0,16,0,1.7,-3.4,10.1
03-Oct-16,0,0,0,16.6,0,4.4,5.8,13.1
04-Oct-16,0,0,0,16.8,0,13.2,9.6,12.8
05-Oct-16,0,0,0,16.8,0,13.1,9.1,13.6
06-Oct-16,0,0.3,0,15.1,0,7.9,0.4,10.4
07-Oct-16,4,0,0,15.2,0,5.6,-1.9,10.8
08-Oct-16,0,0,0,15.3,0,10.8,9.1,12.9
09-Oct-16,0,0,0,16.1,0,7.6,2.2,12.1
10-Oct-16,0,0,0,15.6,0,8.9,5,12
11-Oct-16,0,0.3,0,14.1,0,2.9,-3.3,8.8
12-Oct-16,0,0.1,0,14.4,0,4.4,-2.7,9.7
13-Oct-16,0,0.2,0,14.7,0,5,-2,8.3
14-Oct-16,0,17.6,0,12.8,0,1.4,-4.2,7.3
15-Oct-16,0,6.9,0,14.3,0,7.4,3.9,10
16-Oct-16,0,1.6,0,14.3,0,8.5,5.3,10.7
17-Oct-16,0,0.1,0,14.2,0,7.9,2.9,10.1
18-Oct-16,0,0.8,0,13.2,0,5.8,1.3,8.8
19-Oct-16,4,0,0,12.6,0,3.1,-2.2,9.1
20-Oct-16,0,0,0,14.5,0,2.8,-2.8,8.1
21-Oct-16,0,0,0,13.4,0,2.3,-2.8,8
22-Oct-16,0,0,0,14.1,0,3.2,-2,8.6
23-Oct-16,0,0,0,12.2,0,3.3,-2.4,7.9
24-Oct-16,0,0,0,13.8,0,4.2,-2.2,8.3
25-Oct-16,4,0,0,13.8,0,5.7,-1,9
26-Oct-16,0,0,0,15.2,0,7.7,3.1,10.4
27-Oct-16,4,0,0,16.8,0,6.6,0.3,10.5
28-Oct-16,0,0,0,15.8,0,11.8,7.9,12
29-Oct-16,0,0,0,13.1,0,11.1,9.6,12.2
30-Oct-16,0,0,0,14.2,0,7.7,2.5,10.2
31-Oct-16,0,0,0,15.4,0,9.2,3.8,11.6
01-Nov-16,0,0,0,12,0,8.1,3.2,10.5
02-Nov-16,0,0,0,10.1,1,-1.4,-6.7,4.4
03-Nov-16,0,0.1,0,11.2,1,-0.1,-4.2,7.2
04-Nov-16,0,0,0,10.8,0,2.2,-2.8,7.5
05-Nov-16,0,0,0,9.6,0,3,-1.8,6.5
06-Nov-16,0,0,0,9.1,0,0.3,-6.4,4.8
07-Nov-16,0,1.1,0,9.4,1,-1.7,-8.6,4.2
08-Nov-16,0,11.5,0,10.7,1,-0.7,-6.6,5.6
09-Nov-16,0,3.9,0,10.7,0,3.9,-1.5,6
10-Nov-16,4,0,0,10.4,0,4.1,-1.9,6.8
11-Nov-16,0,10.2,0,12.9,1,-1.4,-6.4,4.6
12-Nov-16,0,0.1,0,12.8,0,0.8,0.5,9.3
13-Nov-16,4,0,0,12.2,0,2.6,-2.2,7.2
14-Nov-16,4,0,0,16.4,0,6.3,1.9,9.3
15-Nov-16,0,0.1,0,13.7,0,11.7,10.6,11.5
16-Nov-16,0,1.9,0,11.2,0,5.3,-2,9
17-Nov-16,0,11.5,0,7.9,0,4.8,-0.4,7.2
18-Nov-16,0,0.1,0,5.2,0,0.3,-4,4.8
19-Nov-16,0,0,0,4.1,1,-0.5,-6,4
20-Nov-16,0,0,0,2.4,1,-2.1,-7.2,3.5
21-Nov-16,0,0,0,4.9,1,-2,-3.6,4
22-Nov-16,0,0,0,8.7,0,2.4,1,4.8
23-Nov-16,0,0,0,8.2,1,-2.6,-9,3.1
24-Nov-16,0,0,0,9.6,1,-0.3,-6.1,3.2
25-Nov-16,4,0,0,8.5,1,-1.4,-7.9,2.8
26-Nov-16,0,0.2,0,4.4,1,-0.9,-6.7,3.8
27-Nov-16,4,0,0,9.4,1,-1.4,-1.2,4.5
28-Nov-16,0,0,0,7.1,0,2.3,0.2,5.9
29-Nov-16,0,0,0,8.4,1,-1.6,-7.6,4.5
30-Nov-16,0,0,0,6.4,1,-4.9,-9.9,2.6
01-Dec-16,0,0,0,5.1,1,-5.9,-10.9,1.8
02-Dec-16,0,0,0,6.1,1,-4.7,-6.6,2.2
03-Dec-16,0,0,0,8,0,0.5,-0.1,4.6
04-Dec-16,0,0,0,6.9,1,-1,-7.1,3.9
05-Dec-16,0,0.2,0,11.3,0,1,-3,4.8
06-Dec-16,0,1.5,0,13.5,0,5.4,5.2,8.3
07-Dec-16,0,8.5,0,14.4,0,11.2,10.6,9.6
08-Dec-16,0,0.5,0,13.4,0,8.1,0.7,8.9
09-Dec-16,0,0.7,0,13.3,0,7.9,2.4,10
10-Dec-16,0,0,0,8.8,0,3.8,-1.9,7
11-Dec-16,4,0,0,9.4,0,0.4,-4.6,4.8
12-Dec-16,0,6.9,0,11.2,0,1.6,-1.4,6.8
13-Dec-16,0,15.2,0,12.6,0,8.5,7.2,8.7
14-Dec-16,0,6.4,0,8.7,0,8.5,8.1,9.8
15-Dec-16,0,10,0,10.6,0,0.7,-2.6,6.6
16-Dec-16,0,0.2,0,8.8,0,6.2,5.3,7.9
17-Dec-16,4,0,0,4.6,1,-1.3,-5.8,4.7
18-Dec-16,4,0,0,8.8,1,-1.4,-4.5,3.9
19-Dec-16,0,0.1,0,8.5,1,-0.1,-4,5.3
20-Dec-16,0,8.8,0,7.9,1,-2.3,-6.1,3.5
21-Dec-16,0,0.3,0,7.7,1,-2.1,-2,5.2
22-Dec-16,4,0,0,10.6,1,-1.3,-6.7,3.1
23-Dec-16,0,5.9,0,12.1,0,1.3,-2.7,5.4
24-Dec-16,0,0.6,0,12.7,0,3.8,-1,5.1
25-Dec-16,0,1.1,0,13.5,0,7.2,5.1,8
26-Dec-16,0,0,0,8,0,1.9,-4.4,5.2
27-Dec-16,4,0,0,8.5,1,-1.3,-7,3.5
28-Dec-16,0,0,0,10.3,0,0.7,-1.9,5
29-Dec-16,0,0,0,10,0,1.7,-4.2,5.3
30-Dec-16,4,0,0,11,0,1.4,-3.4,5.1
31-Dec-16,0,7.6,0,10.1,0,6,2.1,6.8
01-Jan-17,4,0,0,6,0,1.4,-1.5,5.2
02-Jan-17,0,0,0,5,1,-0.5,-7.5,2.9
03-Jan-17,0,0,0,4.7,1,-4.9,-10,2
04-Jan-17,0,0,0,6.8,1,-3.5,-3.6,3.6
05-Jan-17,0,4.6,0,9.9,0,1.7,-1.8,4.3
06-Jan-17,0,0.9,0,12,0,4.6,3.9,6.8
07-Jan-17,0,2.2,0,10.8,0,8.2,4.5,7.7
08-Jan-17,0,1.7,0,11.5,0,6.4,1,7.6
09-Jan-17,0,2,0,8.8,0,6.3,2.7,8.2
10-Jan-17,4,0,0,11.9,0,5.4,2.1,6.6
11-Jan-17,0,2.3,0,8.5,0,7,4,7.3
12-Jan-17,0,0.8,0,4,0,2.7,0.5,5.8
13-Jan-17,0,0,0,5.4,0,0.5,-3.9,3.7
14-Jan-17,0,0.2,0,9,1,-2.2,-7.4,2.5
15-Jan-17,0,0.1,0,11.5,1,-0.8,-5.1,5.3
16-Jan-17,0,0.2,0,11.1,0,8,4.7,6.9
17-Jan-17,0,0.1,0,10,0,7.3,5,7.3
18-Jan-17,0,0,0,9.1,0,6.8,5.9,7.3
19-Jan-17,0,0.1,0,9.5,0,3.7,-2.5,7
20-Jan-17,0,0,0,8.7,0,1.9,-3.6,6.4
21-Jan-17,0,0,0,3.9,1,-4.2,-10,3
22-Jan-17,4,0,0,7.8,1,-1.4,-5.3,4
23-Jan-17,0,0.3,0,10.6,0,1.2,-3.4,4.6
24-Jan-17,0,0,0,11.6,0,3.5,1.1,6.5
25-Jan-17,0,0,0,10.6,0,8.8,6.8,7.3
26-Jan-17,0,1.2,0,7.8,0,5.7,5.1,6.7
27-Jan-17,0,2.7,0,10,0,5.1,4.2,6.6
28-Jan-17,0,0.1,0,8,1,-0.3,-5.4,5.3
29-Jan-17,0,6.5,0,8.3,1,-1.4,-7.4,3.6
30-Jan-17,0,14.7,0,11.4,0,1.2,0.4,6.3
31-Jan-17,0,0.1,0,10.7,0,7.7,5.6,8.2
01-Feb-17,0,8.8,0,11.5,0,5.3,-1.6,7
02-Feb-17,0,4.9,0,11.1,0,7.7,3.3,9
03-Feb-17,0,0.2,0,6.5,0,2.6,-2.1,5.3
04-Feb-17,0,0.8,0,7.4,1,-1.6,-8.1,3.9
05-Feb-17,0,2,0,7.7,1,-3.6,-8.5,3
06-Feb-17,0,6.5,0,10.9,1,-3.1,-6.5,3.7
07-Feb-17,0,0.1,0,7.6,1,-0.2,-6,3.9
08-Feb-17,0,0.2,0,9.1,1,-2.4,-8.4,2.7
09-Feb-17,0,0,0,6.4,1,-1.8,-5.8,5.1
10-Feb-17,0,0,0,3.5,0,1.4,-3.1,4.2
11-Feb-17,0,3.1,0,4.5,1,-0.8,-5.8,3.6
12-Feb-17,0,1.1,0,6.7,0,0.7,-2.1,4.6
13-Feb-17,0,1.9,0,10.4,0,3.2,1.9,5.1
14-Feb-17,0,2,0,11.8,0,6.1,4.6,6
15-Feb-17,4,0,0,12.1,0,6.2,-0.1,7.1
16-Feb-17,0,0.7,0,10.1,0,1.7,-3.9,5
17-Feb-17,0,1,0,11.4,0,4.4,-0.7,7
18-Feb-17,0,0.2,0,13.4,0,9.6,9.5,8.5
19-Feb-17,0,0.1,0,13.4,0,7.1,1.6,8.1
20-Feb-17,0,4.2,0,14.1,0,9.5,9.5,9.5
21-Feb-17,0,1.2,0,14.2,0,8.8,8.8,9.6
22-Feb-17,0,6.5,0,11.2,0,10.4,9.7,10.1
23-Feb-17,0,0.1,0,9.1,0,6.3,4.4,8.6
24-Feb-17,0,1.5,0,10.5,1,-0.4,-5.2,5.6
25-Feb-17,0,3.2,0,13.5,0,1.2,-0.3,8.2
26-Feb-17,0,3.9,0,12.7,0,6.5,2.4,8.5
27-Feb-17,0,1.1,0,7.5,0,1.1,-3,5.7
28-Feb-17,0,0.1,0,10.2,1,-1.6,-8,4.1
01-Mar-17,0,5.5,0,9.3,0,0.4,-3.7,4.7
02-Mar-17,0,14.8,0,8.2,0,1.9,-3.4,4.8
03-Mar-17,0,4.7,0,9.8,0,3.5,-0.2,6.6
04-Mar-17,0,5.1,0,7.3,0,3.7,0.6,6.7
05-Mar-17,0,2.2,0,9.1,0,2.8,-1.6,6
06-Mar-17,0,1,0,8.2,0,0.4,-4,5.2
07-Mar-17,0,1,0,11.7,0,0.2,-5.4,4.9
08-Mar-17,0,0.1,0,13.1,0,4.7,4.8,7.4
09-Mar-17,0,0.4,0,13.3,0,5.4,-1.6,7.2
10-Mar-17,0,0.4,0,11.4,0,7.3,6.4,9.3
11-Mar-17,0,4.4,0,15.4,0,9.7,8.9,9.5
12-Mar-17,4,0,0,12.4,0,7.2,4.7,9
13-Mar-17,4,0,0,15.8,0,2.6,-1.9,8.6
14-Mar-17,0,0.2,0,15.7,0,10.6,6.4,10.4
15-Mar-17,0,0,0,16.2,0,4.1,-0.7,8.2
16-Mar-17,0,0,0,12.3,0,8,8,10.2
17-Mar-17,0,0.4,0,12.1,0,2.4,-1.8,8.3
18-Mar-17,4,0,0,13.5,0,7.2,7,10.2
19-Mar-17,0,2.6,0,15,0,11.5,10.4,10.6
20-Mar-17,0,1.9,0,11.3,0,7.7,6.6,10
21-Mar-17,0,8.6,0,8,0,0.6,-2.1,6.8
22-Mar-17,0,0.6,0,7.3,0,0.6,0,6.8
23-Mar-17,0,0,0,12.1,0,3.7,3.2,7.4
24-Mar-17,0,0,0,14.9,0,2.8,-2.2,6.4
25-Mar-17,0,0,0,18,1,-0.2,-4.5,6.3
26-Mar-17,0,0,0,16.8,0,1.1,-3.4,6.8
27-Mar-17,0,0.1,0,16.9,0,4.4,-1.6,7.4
28-Mar-17,0,0.3,0,14.5,0,4.7,-0.5,9
29-Mar-17,0,2.3,0,15.9,0,9.7,9.2,10.7
30-Mar-17,0,7.7,0,15.4,0,11.4,10.3,11.5
31-Mar-17,0,0.6,0,15.2,0,8.4,5.4,10.8
01-Apr-17,0,0.4,0,14,0,4.8,-0.6,10.5
02-Apr-17,0,0,0,14.1,0,0.7,-4.1,8.7
03-Apr-17,0,4.3,0,13.2,0,5.5,4.9,10.5
04-Apr-17,0,0,0,12.6,0,5.2,-0.4,9.5
05-Apr-17,0,0,0,11.7,0,7.8,4.7,10.3
06-Apr-17,0,0,0,10.9,0,7.8,6.9,10.6
07-Apr-17,0,0,0,14.9,0,6.6,4.7,10.3
08-Apr-17,0,0,0,17,0,0.7,-3.6,10
09-Apr-17,4,0,0,14.4,0,7.2,1.1,11.7
10-Apr-17,0,0,0,12.8,0,3.1,-2.5,9.4
11-Apr-17,0,0,0,11.2,0,1.7,-2.7,10
12-Apr-17,4,0,0,15.5,0,8.6,7.3,10.4
13-Apr-17,0,0,0,12.7,0,7,6.1,10.6
14-Apr-17,0,0.4,0,13.4,0,9,4.8,11.6
15-Apr-17,4,0,0,12.5,0,6.4,3.6,10
16-Apr-17,0,0.1,0,15,0,5,-1.3,10.3
17-Apr-17,4,0,0,12.8,0,7.6,6,11.2
18-Apr-17,0,0,0,14.5,0,0.9,-4.7,9.2
19-Apr-17,0,0.1,0,14.8,0,8,5.9,11.6
20-Apr-17,0,0,0,14.8,0,8.6,5.1,12.2
21-Apr-17,0,0,0,14.2,0,8,2.5,12.1
22-Apr-17,0,0,0,14,0,9,8,12.5
23-Apr-17,4,0,0,14,0,6.3,0.7,12
24-Apr-17,0,0.9,0,13.6,0,8.9,7.2,12
25-Apr-17,0,0.5,0,12.3,0,0.6,-3.7,8.2
26-Apr-17,4,0,0,10.4,0,0.2,-3.4,7.5
27-Apr-17,0,0.1,0,13.2,0,1.6,-4.4,9.4
28-Apr-17,0,0.3,0,11,0,6.4,3.5,10.8
29-Apr-17,0,2.3,0,13.6,0,7.3,4.8,11
30-Apr-17,0,8.7,0,11.4,0,8.8,6.5,11
01-May-17,0,0,0,18.7,0,3,-2.6,9.6
02-May-17,0,0,0,18.5,0,2.8,-2.3,10.5
03-May-17,0,0,0,16.4,0,4.6,-1.6,10.8
04-May-17,0,0,0,16.2,0,6.7,-0.9,11.6
05-May-17,0,0,0,15.8,0,7.2,4.1,11.3
06-May-17,4,0,0,12.6,0,8.2,4.4,12
07-May-17,0,0,0,19.7,0,8.7,7.5,12
08-May-17,0,0,0,16.6,0,4,-1.6,11.9
09-May-17,0,0,0,17.3,0,2.2,-3.9,12
10-May-17,0,0,0,18.4,0,2,-4,12
11-May-17,0,0.3,0,17.6,0,1.6,-4.6,12.3
12-May-17,0,24.5,0,15.3,0,10.7,8.8,14
13-May-17,0,3.4,0,15.4,0,8.3,5.9,13
14-May-17,0,3.6,0,15.7,0,4.2,-2.1,11.1
15-May-17,0,2.7,0,16.5,0,11.4,9.8,13.3
16-May-17,0,0,0,18.5,0,13.8,13.1,15
17-May-17,0,2.9,0,17.5,0,5.3,-0.3,13.1
18-May-17,0,18,0,15.3,0,4,-1.1,12.2
19-May-17,0,2.2,0,14.5,0,2.6,-1.6,11.7
20-May-17,0,1.1,0,15.2,0,8,6.2,13.2
21-May-17,0,0,0,16,0,8.8,3.7,13.7
22-May-17,0,0,0,19.7,0,11.4,10.2,14
23-May-17,0,0,0,20.7,0,13.2,11.6,15.8
24-May-17,0,0,0,22,0,13.6,9.3,16.4
25-May-17,0,0,0,22.7,0,10.9,6.7,17.1
26-May-17,0,6.8,0,23.7,0,12.4,6.1,17.4
27-May-17,0,11.9,0,15.8,0,14.2,10.6,17.4
28-May-17,0,1.8,0,17.3,0,9.5,3.4,15
29-May-17,0,0.1,0,16.7,0,11.2,10.8,15.7
30-May-17,0,0.3,0,19,0,13.2,10.7,16.5
31-May-17,0,0.1,0,19.1,0,7.3,1.5,15.1
01-Jun-17,0,6.2,0,15.7,0,13.1,10.3,15.7
02-Jun-17,0,0.4,0,18.8,0,8.9,3.6,15.3
03-Jun-17,0,6,0,16.7,0,8.8,4.5,15.5
04-Jun-17,0,9.3,0,17.3,0,6.3,0.3,14
05-Jun-17,0,10.7,0,14.1,0,10.9,9.4,15.5
06-Jun-17,0,0.2,0,15.8,0,8.6,6.4,13.4
07-Jun-17,0,11.9,0,15.9,0,7.2,1,13.5
08-Jun-17,0,1.4,0,17.8,0,12.1,11.9,15.5
09-Jun-17,0,12.2,0,18.4,0,6.2,0.6,14
10-Jun-17,0,0.1,0,19.4,0,12.1,11.1,15.7
11-Jun-17,0,1.9,0,17.1,0,13.1,11.4,15.4
12-Jun-17,4,0,0,16.1,0,11.3,9,15.3
13-Jun-17,0,0.1,0,19.5,0,12.3,9.5,16.3
14-Jun-17,0,0.3,0,18.2,0,11.4,7.5,15.8
15-Jun-17,0,0,0,18,0,10.1,4.1,15.5
16-Jun-17,0,0,0,23.1,0,12.8,9.3,15.8
17-Jun-17,0,0,0,26,0,11.2,5.8,16.5
18-Jun-17,0,0,0,26.4,0,11.3,6.2,17.8
19-Jun-17,0,0,0,26.7,0,11.6,7.1,18.7
20-Jun-17,0,0.3,0,26,0,12.7,9.2,19.2
21-Jun-17,0,0.1,0,25.8,0,16.6,14.3,20.1
22-Jun-17,4,0,0,19.1,0,13.7,12.8,19.7
23-Jun-17,4,0,0,19.3,0,13.8,13,19
24-Jun-17,4,0,0,20,0,13.2,10.5,17.7
25-Jun-17,4,0,0,17.7,0,13.1,11.1,18.1
26-Jun-17,0,23.4,0,18.1,0,9.6,5.2,17.5
27-Jun-17,4,0,0,20.7,0,12.9,11.8,17.2
28-Jun-17,0,6.5,0,18,0,12.5,9,17
29-Jun-17,0,0,0,16,0,9.6,8,16
30-Jun-17,0,0,0,17.9,0,11.7,10.1,14.8
01-Jul-17,0,0,0,19,0,5.3,-0.7,14.5
02-Jul-17,0,0.1,0,20.8,0,6.8,-0.1,14.5
03-Jul-17,0,3.4,0,18,0,14.2,12.7,17.5
04-Jul-17,4,0,0,21.4,0,14.4,11.3,17.6
05-Jul-17,0,0.1,0,21.4,0,11.4,5.6,17.2
06-Jul-17,0,0.6,0,22.1,0,13.3,8.8,18.8
07-Jul-17,4,0,0,18.4,0,12.6,8.2,18.2
08-Jul-17,0,0,0,22.1,0,12,8.8,17.7
09-Jul-17,0,0.1,0,21.3,0,12.3,6.5,18.5
10-Jul-17,0,3.3,0,19,0,13.4,12.6,18.5
11-Jul-17,0,1.3,0,17.2,0,12.8,11.6,17.5
12-Jul-17,0,0,0,21.7,0,7.3,1,15.6
13-Jul-17,0,0.6,0,21.3,0,8.4,3.1,17
14-Jul-17,0,0.1,0,22.3,0,11.8,9.2,17.2
15-Jul-17,0,0.1,0,25.4,0,15.4,13.9,19.1
16-Jul-17,0,0,0,21.2,0,14.5,13.7,19.7
17-Jul-17,0,0,0,25,0,8.3,2.2,17.7
18-Jul-17,0,3.9,0,25.1,0,9,3.7,18.8
19-Jul-17,0,5.1,0,20.4,0,16.9,11.4,18.9
20-Jul-17,0,14.8,0,17.3,0,8,1.3,15.7
21-Jul-17,0,2,0,16.5,0,10.2,8.4,16.2
22-Jul-17,0,0.9,0,19.9,0,10.3,5.3,16.1
23-Jul-17,4,0,0,21.5,0,12.1,8.1,16.9
24-Jul-17,0,0,0,23.3,0,12,6.7,16.8
25-Jul-17,0,8.7,0,22.9,0,12.3,6.3,18.3
26-Jul-17,0,2.1,0,19.6,0,16,15,19.2
27-Jul-17,0,0.7,0,18.5,0,10.4,5.6,16.5
28-Jul-17,0,1.4,0,18.6,0,11.6,8.6,16
29-Jul-17,0,0.3,0,19,0,11.5,5.7,15.3
30-Jul-17,0,3.9,0,17.8,0,11.1,6.7,16.1
31-Jul-17,0,1.8,0,18.7,0,10.7,7,15.4
01-Aug-17,0,5.3,0,18.8,0,9.4,3.5,15.9
02-Aug-17,0,1.7,0,20.2,0,13.4,11,16.8
03-Aug-17,0,0,0,19.6,0,13.5,10.9,16.9
04-Aug-17,0,0,0,19.3,0,11.3,5.5,16.3
05-Aug-17,0,0.9,0,18.5,0,8.1,1.8,15.6
06-Aug-17,0,4.8,0,16.7,0,7.8,1.5,15.2
07-Aug-17,0,0.4,0,18.5,0,10.1,4.1,15.2
08-Aug-17,0,0.5,0,18.3,0,9,2.3,15.5
09-Aug-17,0,0,0,21.2,0,8,1.5,15
10-Aug-17,0,0.5,0,18.7,0,6,0.5,14.5
11-Aug-17,4,0,0,21.1,0,11.5,5,16.3
12-Aug-17,0,0,0,19.7,0,12.3,8.5,16.3
13-Aug-17,0,14.6,0,20.2,0,5.7,0.2,14.1
14-Aug-17,0,28.5,0,18.5,0,11.8,11.5,16.8
15-Aug-17,0,0.7,0,20,0,8,2.2,14.5
16-Aug-17,0,0.5,0,19.5,0,12.6,8.9,16.1
17-Aug-17,0,4.8,0,21.1,0,8.2,3.1,15.1
18-Aug-17,0,5.4,0,16.4,0,9.2,4.5,14.7
19-Aug-17,4,0,0,16.6,0,11.4,6,14.8
20-Aug-17,0,25.8,0,17.6,0,8.1,2,14.4
